time,nod1,nod2,u2_mean,v2_mean,trend,total,total_nodal,total_wind,rate_slr
1923,0.17177074096603,-0.8209918570450808,7.237639365896653,1.1305476710135391,-9.097712072823885,-1.3787461519927442,-0.6492211160790509,8.368187036910193,1.6310054049066025
1924,0.5537834093489253,-0.7351663662345438,1.8066690132261638,1.5373670790530594,-8.936798516758468,-5.774145381364864,-0.18138295688561845,3.3440360922792234,1.5872014724904204
1925,0.8732876045354452,-0.566358745004689,5.865330902046812,1.0394984176238935,-8.780271778325801,-1.5685135991243397,0.3069288595307562,6.904829319670705,1.54286767144157
1926,1.094219191913062,-0.33362320568628206,4.058101107877955,0.7616602905206817,-8.628224982470154,-3.0478675978447374,0.7605959862267799,4.8197613983986365,1.4989852404733028
1927,1.191640450389585,-0.06322984408885819,4.741135098013869,1.2163592447659304,-8.48047473023114,-1.394569781150615,1.1284106063007269,5.9574943427798,1.457864239923019
1928,1.1545549253558076,0.2143006056692335,4.428855445706008,0.9615121277819317,-8.33665213448555,-1.5774290299725706,1.3688555310250412,5.390367573487939,1.42033913889283
1929,0.9871486568924054,0.46764180844141273,2.4838370643394807,1.2358373922648738,-8.196406902452575,-3.021941980514402,1.4547904653338182,3.7196744566043547,1.3862054055897755
1930,0.7083176792042513,0.6681977977980615,2.7978400388327023,1.3897878157095558,-8.059411053367596,-2.4952677218230246,1.3765154770023127,4.187627854542258,1.35487166796751
1931,0.3495351249293048,0.7933307545603564,4.8115522024775865,0.769988016671508,-7.9254325688590725,-1.2010264702203166,1.1428658794896611,5.581540219149095,1.3253839730070283
1932,-0.04870131441873014,0.8289162576248297,4.077921158451926,0.8416371891465639,-7.79433425876619,-2.0945609679616,0.7802149432060995,4.91955834759849,1.2977112463053997
1933,-0.4414405778752888,0.7709375823534131,0.625574049999118,0.22986187302885083,-7.665890319597993,-6.4809573920918995,0.32949700447812436,0.8554359230279689,1.2728703343630832
1934,-0.7843520999006777,0.6259390896062961,6.036529698048625,1.2744998236076155,-7.539760191893573,-0.38714368053171455,-0.1584130102943816,7.31102952165624,1.2508426399729
1935,-1.0387296366432635,0.4102875289906065,6.6536226639625795,1.1728859601623762,-7.415721791603413,-0.21765527513111405,-0.628442107652657,7.826508624124956,1.2300654527480859
1936,-1.1758602451567561,0.148324636948671,4.411223126890395,0.9950170403237507,-7.293747101343956,-2.915042542337896,-1.027535608208085,5.406240167214145,1.2101105172617066
1937,-1.18026526569448,-0.13038044425340747,2.136128128850328,0.5604814104425202,-7.173699688151071,-5.78773585880611,-1.3106457099478876,2.696609539292848,1.1927235522364699
1938,-1.0514474802040998,-0.3943687925823797,9.371114157051942,0.9773449400833883,-7.055202390896662,1.8474404334521886,-1.4458162727864796,10.34845909713533,1.179546407347578
