time,nod1,nod2,u2_mean,trend,total,total_nodal,total_wind,rate_slr
1890,1.1984935867375097,0.0,2.4129784684648263,-15.193096334748883,-11.581624279546547,1.1984935867375097,2.4129784684648263,
1891,1.1308534200424794,0.30770558082008076,3.5128743720072704,-14.975869922141902,-10.024436549272071,1.4385590008625602,3.5128743720072704,2.171216421448996
1892,0.935567824643004,0.5806787992646256,1.2792311994750276,-14.758853050459084,-11.963375227076426,1.5162466239076298,1.2792311994750276,2.1679701012502317
1893,0.6346797223738453,0.7881077190776724,4.392848352300812,-14.542275901891855,-8.726640108139526,1.4227874414515176,4.392848352300812,2.163200134555625
1894,0.2621519506156166,0.9065787369345374,2.3057306606674213,-14.32621302354796,-10.851751675330384,1.168730687550154,2.3057306606674213,2.158019451022364
1895,-0.13996630345355549,0.9227194001411984,2.774198010276315,-14.110672011687383,-10.553720904723425,0.7827530966876428,2.774198010276315,2.1533352841119857
1896,-0.5262858178347543,0.8347078263581111,4.197991910462021,-13.895545966725562,-9.389132047740183,0.3084220085233569,4.197991910462021,2.1498879093188172
1897,-0.8532006581459365,0.652478349131416,3.400238360754439,-13.68069442982362,-10.481178378083701,-0.20072230901452048,3.400238360754439,2.1473397015854534
1898,-1.0838102109196226,0.39660017692874433,7.506829686848347,-13.466078026408471,-6.6464583735510026,-0.6872100339908782,7.506829686848347,2.145045448586851
1899,-1.192084351733469,0.0959556373869474,5.119846114346338,-13.251685340106249,-9.227967940106433,-1.0961287143465215,5.119846114346338,2.144097143578545
1900,-1.1658016035358616,-0.2155199243313625,3.131533115658441,-13.037258597692762,-11.287047009901546,-1.3813215278672242,3.131533115658441,2.146517069621252
1901,-1.0079286396389695,-0.5026686080935587,2.076854756540263,-12.822381926181999,-12.256124417374265,-1.5105972477325282,2.076854756540263,2.1535166218035595
1902,-0.7362854195532849,-0.7330784176222072,3.022126350941118,-12.60655527333205,-11.053792759566424,-1.469363837175492,3.022126350941118,2.1658504709677917
1903,-0.3815337555596528,-0.8807417745753765,7.344138921172623,-12.38921183198844,-6.307348440950847,-1.2622755301350292,7.344138921172623,2.1842952204251542
1904,0.01628364881242563,-0.9289911319764514,2.9248706105316074,-12.16969622924702,-10.157533101879437,-0.9127074831640258,2.9248706105316074,2.2096379739814775
1905,0.41226303130059316,-0.872380328721774,4.27394554918883,-11.947284237192145,-8.133455985424495,-0.4601172974211808,4.27394554918883,2.240283794244844
1906,0.7617080969297451,-0.7172993266955947,5.719598951414696,-11.72163947039805,-5.957631748749205,0.04440877023415035,5.719598951414696,2.271981926443285
1907,1.0251751260980868,-0.4812529418508098,5.7008070059696925,-11.492887851903488,-5.248158661686518,0.543922184247277,5.7008070059696925,2.2998189408790903
1908,1.1729251965972771,-0.19088498270728543,3.6536370143647097,-11.261675682222233,-6.625998453967531,0.9820402138899917,3.6536370143647097,2.3176608205994054
1909,1.1882809736324391,0.12102917775559076,3.369135218485112,-11.029355687783607,-6.350910317910465,1.3093101513880299,3.369135218485112,2.3212592523414965
1910,1.0695091691328074,0.419282132436573,3.1410765313974576,-10.797423831753933,-6.167555998787096,1.4887913015693803,3.1410765313974576,2.309115212284709
1911,0.8300161871775122,0.6702084870521199,5.189426235737204,-10.567532645326665,-3.8778817353598285,1.5002246742296321,5.189426235737204,2.2810821077830834
1912,0.4968348719986943,0.8454848519033765,4.53103002530799,-10.341207410197317,-4.4678576609872565,1.3423197239020708,4.53103002530799,2.2393678556681706
1913,0.10757316734799234,0.9253268532274262,4.044337403757243,-10.11965907419303,-5.042421649860369,1.0329000205754186,4.044337403757243,2.186899669996656
1914,-0.2938308917580842,0.9007223004901075,2.5938314486916942,-9.903827476197986,-6.703104618774268,0.6068914087320233,2.5938314486916942,2.1281849552052012
1915,-0.6620686982974381,0.7744484401732137,5.175610934681519,-9.69402208315199,-4.406031406594696,0.1123797418757756,5.175610934681519,2.0670040913305776
1916,-0.9555752962396653,0.5607584732209557,9.723684756418464,-9.49042665793187,-0.1615587245321155,-0.3948168230187096,9.723684756418464,2.0043049920956246
1917,-1.1412210377825651,0.2837727205856615,3.5731292494868745,-9.293161084732866,-6.577480152442895,-0.8574483171969036,3.5731292494868745,1.9405649955126947
1918,-1.19805110256975,-0.025243965441886732,2.997543241709677,-9.102313658829331,-7.328065485131291,-1.2232950680116368,2.997543241709677,1.8763324905236978
1919,-1.1196507795038355,-0.3314112310813293,3.1308772513539918,-8.917894586628126,-7.238079345859299,-1.4510620105851648,3.1308772513539918,1.8120583066501617
1920,-0.9148695292407746,-0.6001703517577786,2.390706732947963,-8.739901997499299,-7.864235145549889,-1.515039880998553,2.390706732947963,1.7475400151409826
1921,-0.606822098587876,-0.801185058801079,6.651278137461788,-8.56838658359993,-3.325115603527096,-1.408007157388955,6.651278137461788,1.6825773171670555
1922,-0.23027943632602763,-0.9117657551319943,4.076828988840746,-8.403386534065888,-5.468602736683163,-1.1420451914580219,4.076828988840746,1.6183357746417038
1923,0.17225608836227668,-0.919430610533248,7.604290448078992,-8.244719428671589,-1.387603502763568,-0.7471745221709714,7.604290448078992,1.5563113238106574
1924,0.5553481539282438,-0.8233144520864843,1.8981929363392638,-8.092124269303756,-6.461897631122733,-0.2679662981582406,1.8981929363392638,1.4960754958739209
1925,0.8757551252706535,-0.6342664208323713,6.162462302752704,-7.945504329496805,-1.541553322305818,0.2414887044382822,6.162462302752704,1.436475169010949
1926,1.0973109666398366,-0.37362537162820403,4.2636801769069725,-7.8048292355015665,-2.8174634635829614,0.7236855950116325,4.2636801769069725,1.3786012923988489
1927,1.1950074940816953,-0.07081124332192827,4.981315939663761,-7.669784071017035,-1.5642718805935063,1.124196250759767,4.981315939663761,1.3248297854288449
1928,1.1578171819176282,0.23999572592263724,4.653216533611094,-7.5398632784157975,-1.4888338369644378,1.3978129078402655,4.653216533611094,1.2760084016280837
1929,0.9899378981079736,0.5237131035546323,2.609665597866013,-7.414582390691418,-3.2912657911627994,1.513651001662606,2.609665597866013,1.231915064993343
1930,0.7103190686107582,0.7483162030347748,2.9395756277658487,-7.293480265417129,-2.8952693660057474,1.4586352716455329,2.9395756277658487,1.1920892306042141
1931,0.35052275507997604,0.8884528802094788,5.055300299450731,-7.176164544570575,-0.8818886098303897,1.2389756352894548,5.055300299450731,1.1558481638024798
1932,-0.04883892258187823,0.9283051644044302,4.284504290079876,-7.062310632656633,-1.8983401007542051,0.879466241822552,4.284504290079876,1.1231674475390285
1933,-0.4426878917883828,0.8633747167449715,0.6572649634063447,-6.95153105506277,-5.873579266699837,0.42068682495658866,0.6572649634063447,1.0947649201857423
1934,-0.7865683286209268,0.7009905815445147,6.342333846959982,-6.8433576486194845,-0.5866015487359144,-0.08557774707641219,6.342333846959982,1.070393294665073
1935,-1.0416646226700674,0.45948191816632983,6.990688083617208,-6.737452396129755,-0.3289470170162847,-0.5821827045037375,6.990688083617208,1.0483580134956183
1936,-1.1791827010367695,0.16610909150509467,4.634690980351445,-6.633686045920361,-3.0120686751005903,-1.0130736095316748,4.634690980351445,1.0281811194870905
1937,-1.1836001681951247,-0.14601335011161276,2.244342098976218,-6.531816172232337,-5.617087591562856,-1.3296135183067375,2.244342098976218,1.0116899797841583
1938,-1.0544184011766542,-0.4416544897830419,9.845844794105679,-6.431348049963529,1.9184238531824525,-1.496072890959696,9.845844794105679,1.0005787042658243
1939,-0.8062188317917258,-0.6874437426507141,1.6881179135975042,-6.331700431379172,-6.1372450922241075,-1.4936625744424399,1.6881179135975042,0.9959741940345657
1940,-0.46701706301495644,-0.8556375709605848,4.0563623132836355,-6.232153211156616,-3.498445531848522,-1.3226546339755412,4.0563623132836355,0.9986369754138957
1941,-0.07510059915542786,-0.9272510444471128,1.672453547290687,-6.131973036296393,-5.4618711326082465,-1.0023516436025406,1.672453547290687,1.008525957606481
1942,0.325292868005554,-0.894200770194654,2.265835058857541,-6.03044801963532,-4.333520862966878,-0.5689079021891,2.265835058857541,1.0251019920748217
1943,0.6889688023234976,-0.7602173081068934,8.48751323281532,-5.926952637881429,2.489312089150496,-0.07124850578339581,8.48751323281532,1.0463630721432082
1944,0.9748771705025272,-0.5404240828066751,8.62620964970977,-5.821175405206678,3.2394873321989435,0.4344530876958521,8.62620964970977,1.0704556897710304
1945,1.1507459772693494,-0.25963032241546646,7.114768336873419,-5.7128614999272225,2.2930224918000794,0.8911156548538829,7.114768336873419,1.0975369454245465
1946,1.1967239767970284,0.05046929072555633,3.639616355282593,-5.601668016121769,-0.7148583933165913,1.2471932675225847,3.639616355282593,1.1282958180616909
1947,1.1076213882026813,0.35487216710397784,-3.1325666649959194,-5.487202336314884,-7.157275446004144,1.4624935553066591,-3.1325666649959194,1.163693392712002
1948,0.89349569366589,0.6192187381271411,4.342975688738794,-5.3689293375793685,0.48676078295245695,1.512714431793031,4.342975688738794,1.2046044432143033
1949,0.5785163970245294,0.8136708030284604,9.082967039540526,-5.246281447672024,5.228872791921491,1.3921872000529898,9.082967039540526,1.2503238557644725
1950,0.1982368835717163,0.9162795249853368,6.763372522496703,-5.118864566426474,2.7590243646272823,1.1145164085570531,6.763372522496703,1.2994379408155066
1951,-0.20441867927889962,0.9154629128476633,3.2345006379930683,-4.986393859508922,-1.0408489879470904,0.7110442335687637,3.2345006379930683,1.3500227950235377
1952,-0.5840004206339133,0.81131314196244,6.589171701658704,-4.8488600074217665,1.9676244155654636,0.22731272132852665,6.589171701658704,1.3998357320913124
1953,-0.8976629343205097,0.6155861498530387,5.4583885116395505,-4.70642671309066,0.46988501408141925,-0.282076784467471,5.4583885116395505,1.4473003628230785
1954,-1.1100014673278675,0.35037468114404785,9.004096997156761,-4.559399934857151,3.685070276115791,-0.7596267861838197,9.004096997156761,1.4911610702049716
1955,-1.1970482422271713,0.045614562195192124,6.083785054791237,-4.4081944990496655,0.5241568757095925,-1.151433680031979,6.083785054791237,1.5302579062154509
1956,-1.1489778274439706,-0.26429431453550956,3.853446447055783,-4.253348353614061,-1.8131740485377579,-1.4132721419794803,3.853446447055783,1.5634308657811014
1957,-0.9712161858787192,-0.5443708889667981,5.712389260428537,-4.095508325893445,0.10129385968957472,-1.5155870748455174,5.712389260428537,1.5901173584684036
1958,-0.6838282176702397,-0.7630014313440173,4.5893085972886345,-3.93532488192038,-0.7928459336460025,-1.4468296490142571,4.5893085972886345,1.610298873494025
1959,-0.31925292840167807,-0.8955079517393635,1.6550608776322162,-3.7734485511946403,-3.3331485537034657,-1.2147608801410414,1.6550608776322162,1.623898348166397
1960,0.08135813366354787,-0.9269337357792269,0.6370051249384404,-3.6105452122871005,-3.819115689464339,-0.8455756021156791,0.6370051249384404,1.630750458736514
1961,0.47278587128900074,-0.8537315883938955,8.71708246646282,-3.4472984594473375,4.888838289910588,-0.3809457171048948,8.71708246646282,1.6320081462486646
1962,0.8108477578178351,-0.6841642245555144,9.331010290258918,-3.2841435830373675,6.173550240483872,0.12668353326232074,9.331010290258918,1.631019286074753
1963,1.0573849535014075,-0.4373716127762005,2.013505458931662,-3.121094602232387,-0.48757580257551814,0.620013340725207,2.013505458931662,1.6297903647312273
1964,1.1845694963095568,-0.14121054525672633,1.7901405904043577,-2.958185510091122,-0.12468596863393389,1.0433589510528305,1.7901405904043577,1.62758582638584
1965,1.1780453917308824,0.1708897061281535,5.022531997197526,-2.795577436955219,3.5758896581013437,1.348935097859036,5.022531997197526,1.623487716784544
1966,1.0385490500826724,0.4637007292069587,6.315744734058476,-2.6334879667342133,5.1845065466138935,1.502249779289631,6.315744734058476,1.6166830326809967
1967,0.7818261639691185,0.7041713894048148,12.134793036431295,-2.4722408304190195,11.148549759386208,1.4859975533739334,12.134793036431295,1.6067152932087403
1968,0.4368544083703924,0.8651584867562984,3.5603555906367133,-2.312144908092465,2.5502235776709385,1.3020128951266907,3.5603555906367133,1.5941890312362106
1969,0.04257257663839062,0.9284905529763843,1.22519585826549,-2.1534030241717774,0.04285596370848754,0.9710631296147749,1.22519585826549,1.5803298480496186
1970,-0.3565146478171452,0.8870189615497996,6.081868074355826,-1.9960789384825415,4.61629344960594,0.5305043137326544,6.081868074355826,1.5682905393860358
1971,-0.7153601714001453,0.7454248311545995,3.3610014007133455,-1.8397449162945703,1.5513211441732293,0.03006465975445416,3.3610014007133455,1.5613564154452675
1972,-0.9934591949168272,0.5196906429470504,0.22481576101555684,-1.683807655393488,-1.932760446347708,-0.47376855196977685,0.22481576101555684,1.5613335991113042
1973,-1.1594212052821795,0.23529621306982812,8.872448720217292,-1.5274781964723094,6.420845531532631,-0.9241249922123513,8.872448720217292,1.5693717255590822
1974,-1.194513189369758,-0.0756573494566982,8.787015844866778,-1.3699333102816715,6.14691199575865,-1.2701705388264561,8.787015844866778,1.5845972203149283
1975,-1.0947741286482855,-0.3780710653197379,5.298612986601525,-1.2105587524093238,2.615209040224178,-1.4728451939680234,5.298612986601525,1.6055325355679384
1976,-0.8714621003705089,-0.6378098930335504,2.2759491403566363,-1.0488268031680839,-0.2821496562155068,-1.5092719934040593,2.2759491403566363,1.6317740163228667
1977,-0.5497835186296932,-0.825555732279286,6.364574025104114,-0.8842039491447504,4.105030825050384,-1.3753392509089792,6.364574025104114,1.6632825914562932
1978,-0.16604795259158106,-0.9201167135243775,7.473757361106022,-0.7161702848768252,5.671422410113238,-1.0861646661159585,7.473757361106022,1.6990153180913692
1979,0.23643032732828706,-0.9108192368346364,4.644255307660311,-0.5444008855264766,3.425465512627485,-0.6743889095063493,4.644255307660311,1.7373585955801003
