time,one,trend,total,rate_slr
1957,-4.458297298458879,5.4634155051093725,1.0051182066504936,1.8399341467774466
1958,-4.458297298458879,5.649782812674877,1.191485514215998,1.8866684318637628
1959,-4.458297298458879,5.840749191482125,1.3824518930232461,1.9299859171935685
1960,-4.458297298458879,6.0357799961135905,1.5774826976547116,1.9655156362607773
1961,-4.458297298458879,6.2338523187342805,1.7755550202754016,1.9919867273284453
1962,-4.458297298458879,6.43417734157928,1.9758800431204007,2.012712259221905
1963,-4.458297298458879,6.6363947705786615,2.1780974721197826,2.029797494644008
1964,-4.458297298458879,6.840136840508081,2.3818395420492022,2.04274328733546
1965,-4.458297298458879,7.0449434280457535,2.5866461295868746,2.0507090817500684
1966,-4.458297298458879,7.250278656858095,2.791981358399216,2.0525070938609735
1967,-4.458297298458879,7.455444846817948,2.9971475483590693,2.0483892307465323
1968,-4.458297298458879,7.659956503007401,3.2016592045485224,2.0431514193710543
1969,-4.458297298458879,7.864075130692159,3.40577783223328,2.041658396938719
1970,-4.458297298458879,8.068288182395145,3.609990883936266,2.0466233913452836
1971,-4.458297298458879,8.273399808961216,3.815102510502337,2.0598500702450817
1972,-4.458297298458879,8.480258196444161,4.021960897985283,2.080664399752834
1973,-4.458297298458879,8.689532688911783,4.231235390452904,2.1077598219435423
1974,-4.458297298458879,8.90181016083287,4.443512862373991,2.139886784734175
1975,-4.458297298458879,9.117510045858618,4.659212747399739,2.17570681712723
1976,-4.458297298458879,9.336951524258316,4.878654225799437,2.213318420199384
1977,-4.458297298458879,9.560173729898494,5.1018764314396154,2.2504436619001478
1978,-4.458297298458879,9.787040256638345,5.3287429581794665,2.2842412857542094
1979,-4.458297298458879,10.017021987049336,5.558724688590457,2.3114844000056856
1980,-4.458297298458879,10.249337136639483,5.791039838180604,2.330230089595897
1981,-4.458297298458879,10.483068004968516,6.024770706509637,2.3394273505067797
1982,-4.458297298458879,10.717222606740838,6.25892530828196,2.3415766569213403
1983,-4.458297298458879,10.951383336352784,6.493086037893905,2.3423306795455368
1984,-4.458297298458879,11.185688742649946,6.727391444191067,2.345896894126378
1985,-4.458297298458879,11.42056271517806,6.96226541671918,2.3552166161183408
1986,-4.458297298458879,11.656732065873614,7.198434767414735,2.37051580768612
1987,-4.458297298458879,11.894665876715283,7.436368578256404,2.388524280199098
1988,-4.458297298458879,12.134436921913434,7.676139623454555,2.4075997101534163
1989,-4.458297298458879,12.376185818745967,7.917888520287088,2.428969233785878
1990,-4.458297298458879,12.62023076867061,8.16193347021173,2.454407391315474
1991,-4.458297298458879,12.867067297009061,8.408769998550182,2.486573226561797
1992,-4.458297298458879,13.117545413982969,8.65924811552409,2.526709004780958
1993,-4.458297298458879,13.372409097965253,8.914111799506374,2.572125891715542
1994,-4.458297298458879,13.631970592326077,9.173673293867198,2.6206343178238356
1995,-4.458297298458879,13.89653596153002,9.438238663071141,2.6734258223602403
1996,-4.458297298458879,14.166655756798125,9.708358458339246,2.7310522808974103
1997,-4.458297298458879,14.442746417709502,9.984449119250623,2.7885961560116357
1998,-4.458297298458879,14.724374988000452,10.266077689541573,2.840853390476985
1999,-4.458297298458879,15.0109170958049,10.55261979734602,2.8882457070798573
2000,-4.458297298458879,15.302024129416424,10.843726830957545,2.9329505933981714
2001,-4.458297298458879,15.597507214484533,11.139209916025655,2.9780346319034123
2002,-4.458297298458879,15.897631055797106,11.439333757338227,3.0268296753056667
2003,-4.458297298458879,16.202873149545667,11.744575851086788,3.0808644634116433
2004,-4.458297298458879,16.513803948479435,12.055506650020556,3.1407946886709226
2005,-4.458297298458879,16.83103208727985,12.372734788820972,3.2059654941296856
2006,-4.458297298458879,17.154997047305372,12.696699748846493,3.274959627092322
2007,-4.458297298458879,17.486024012698316,13.027726714239437,3.34748013439226
2008,-4.458297298458879,17.824493074183824,13.366195775724945,3.424016119501605
2009,-4.458297298458879,18.170827236598637,13.712529938139758,3.5040252004879946
2010,-4.458297298458879,18.525298114281423,14.067000815822544,3.5859086035865673
2011,-4.458297298458879,18.88800895731595,14.429711658857071,3.667385915099004
2012,-4.458297298458879,19.258775297301224,14.800477998842345,3.7451811486904774
2013,-4.458297298458879,19.637045187054046,15.178747888595167,3.8161098620335565
2014,-4.458297298458879,20.021997269707935,15.563699971249056,3.8768591510384276
2015,-4.458297298458879,20.41241701726173,15.954119718802852,3.9256406524530085
2016,-4.458297298458879,20.807125400198537,16.348828101739656,3.963341825547957
2017,-4.458297298458879,21.205085382371323,16.746788083912442,3.991117670771551
2018,-4.458297298458879,21.605348934352847,17.147051635893966,4.010314769305872
2019,-4.458297298458879,22.007148336232497,17.548851037773616,4.022219231889146
2020,-4.458297298458879,22.409792780730676,17.951495482271795,4.027991124721986
2021,-4.458297298458879,22.812746561176894,18.354449262718013,
