time,nod1,nod2,trend,total,total_nodal,rate_slr
1896,0.7473264907829524,-0.09018097775653174,-9.756822977108376,-9.099677464081955,0.6571455130264207,1.4446366150852796
1897,0.28359864192402195,-0.10262788400693403,-9.606200536631619,-9.425229778714531,0.18097075791708794,1.5627884010053084
1898,-0.21214049114451689,-0.1034906361849163,-9.444265296907314,-9.759896424236748,-0.3156311273294332,1.6706626943799385
1899,-0.6839342008206116,-0.09267185087219248,-9.27206799775563,-10.048674049448435,-0.7766060516928042,1.770352698586457
1900,-1.0785286265558203,-0.0713927017989992,-9.090194757190023,-10.240116085544843,-1.1499213283548195,1.8654501369339105
1901,-1.3513838007958514,-0.04205507948251018,-8.898977970368849,-10.29241685064721,-1.3934388802783615,1.9568413213145508
1902,-1.4717011115607488,-0.007970477093623217,-8.698826492927113,-10.178498081581484,-1.479671588654372,2.043913936369881
1903,-1.425899705274834,0.02701379535644292,-8.490195183094873,-9.889081093013264,-1.398885909918391,2.12721838083449
1904,-1.2191494298043433,0.05894887732072731,-8.273382816760215,-9.43358336924383,-1.1602005524836159,2.208144232326097
1905,-0.874787286284401,0.0842300865691586,-8.048566336629653,-8.839123536344896,-0.7905571997152423,2.285733403516268
1906,-0.4316832579154272,0.1000037988074743,-7.816236136056961,-8.147915595164914,-0.33167945910795293,2.3566976522553906
1907,0.06014715138369316,0.10448955139990276,-7.577226806178575,-7.4125901033949795,0.16463670278359593,2.41740952033195
1908,0.5451884324123812,0.09718101363852506,-7.332754231990571,-6.690384785939665,0.6423694460509063,2.4635803603472617
1909,0.9686914009183283,0.07890313897815662,-7.084510734109123,-6.036916194212638,1.047594539896485,2.4920553122525746
1910,1.282853028662465,0.05171904816060023,-6.834343169540056,-5.4997710927169905,1.3345720768230653,2.5010822551800604
1911,1.4522122249807252,0.01869715382435495,-6.584294283073111,-5.11338490426803,1.4709093788050802,2.490528422858884
1912,1.4576525183340572,-0.016435187518694525,-6.336237484968279,-4.895020154152917,1.4412173308153626,2.4631113521410075
1913,1.2985598339316384,-0.04971240199960558,-6.091672012644909,-4.842824580712876,1.2488474319320328,2.4220144139806266
1914,0.9928918076123602,-0.07737831376638683,-5.851834602172154,-4.93632110832618,0.9155134938459734,2.371275035250271
1915,0.5751508121588068,-0.09631012449223351,-5.617417005594855,-5.1385763179282815,0.4788406876665733,2.314412337046652
1916,0.09248949132394767,-0.10437090020018393,-5.388952134762824,-5.40083354363906,-0.01188140887623626,2.253404327263273
1917,-0.40061160938111207,-0.10065077834510541,-5.1667361401422,-5.667998527868418,-0.5012623877262175,2.1899312793454495
1918,-0.8484935510712799,-0.0855696688292084,-4.950965878893734,-5.885029098794222,-0.9340632199004882,2.12554513520534
1919,-1.2006015213873489,-0.0608298565422738,-4.741627113101132,-6.003058491030755,-1.2614313779296227,2.06124450046437
1920,-1.4171912245393696,-0.0292238554294902,-4.53871697880086,-5.98513205876972,-1.4464150799688598,1.9953401047922492
1921,-1.4738150309567704,0.005680797381718721,-4.342559092142682,-5.810693325717734,-1.4681342335750516,1.925980331355599
1922,-1.3640815110192994,0.03994422843569501,-4.15352091252974,-5.477658195113344,-1.3241372825836044,1.85489110407282
1923,-1.1003768696474274,0.06969894238047186,-3.9715808713281184,-5.002258798595074,-1.0306779272669555,1.7847747277940451
1924,-0.7124668496002872,0.09158636669891689,-3.796565966970931,-4.417446449872301,-0.6208804829013703,1.716209430069453
1925,-0.24413691407770266,0.10313595161786965,-3.628338985314228,-3.769339947774061,-0.141000962459833,1.6490947613471163
1926,0.2517500509481909,0.10304403417605733,-3.466747014701508,-3.1119529295772597,0.35479408512424826,1.5853827652703756
1927,0.7192206512975375,0.091320989583085,-3.3112624322601527,-2.50072079137953,0.8105416408806225,1.5281263140831225
1928,1.1055089987210263,0.06929006011444998,-3.1611217518848833,-1.9863226930494071,1.1747990588354762,1.478709641817646
1929,1.3670126768165742,0.0394379937314187,-3.0155205038966235,-1.6090698333486306,1.4064506705479929,1.4374388927005377
1930,1.4742143772339658,0.005134351637628187,-2.8736339733447758,-1.394285244473182,1.4793487288715939,1.4035180958929283
1931,1.4150136749622304,-0.029748831981428976,-2.734816884718038,-1.3495520417372364,1.3852648429808014,1.3751916423008326
1932,1.1960928675362654,-0.061274107011782084,-2.5985956448846093,-1.463776884360126,1.1348187605244833,1.3514645586652785
1933,0.8421627086408018,-0.08588304830747055,-2.464523972984982,-1.7082443126516509,0.7562796603333313,1.3320618240870252
1934,0.39317317416392145,-0.10079791402682119,-2.332183280067204,-2.039808019930104,0.29237526013710025,1.3159274594587322
1935,-0.10019590365762662,-0.10433518409988196,-2.2013384810932357,-2.4058695688507443,-0.20453108775750858,1.3008381971232796
1936,-0.5822553379390538,-0.09609558807575545,-2.0720156406425483,-2.7503665666573576,-0.6783509260148093,1.2862201074731705
