time,one,trend,total,rate_slr
1923,-6.920251110649589,3.426496993326147,-3.4937541173234425,2.129982932730734
1924,-6.920251110649589,3.6369959320699685,-3.283255178579621,2.0802498466841213
1925,-6.920251110649589,3.842546962662971,-3.0777041479866183,2.0311777151488464
1926,-6.920251110649589,4.043231475099738,-2.8770196355498516,1.9838288765052159
1927,-6.920251110649589,4.239312737964014,-2.680938372685575,1.939729091738167
1928,-6.920251110649589,4.431177293447371,-2.489073817202218,1.8995874386823486
1929,-6.920251110649589,4.619230225700484,-2.3010208849491054,1.8635624897129777
1930,-6.920251110649589,4.803889791389967,-2.1163613192596227,1.8316836699432804
1931,-6.920251110649589,4.98556695968914,-1.9346841509604493,1.80388369759525
1932,-6.920251110649589,5.164666530909017,-1.7555845797405727,1.780434741454635
1933,-6.920251110649589,5.341653907980067,-1.5785972026695223,1.7619914204630183
1934,-6.920251110649589,5.51706481500162,-1.403186295647969,1.7470502148585654
1935,-6.920251110649589,5.69106395095178,-1.2291871596978092,1.7308499469443683
1936,-6.920251110649589,5.863234804390494,-1.0570163062590954,1.7110597999897426
1937,-6.920251110649589,6.033275910949729,-0.8869751996998607,1.689842803930044
1938,-6.920251110649589,6.201203365176503,-0.7190477454730866,1.6693525172505908
1939,-6.920251110649589,6.367146414399847,-0.5531046962497426,1.6510794893397662
1940,-6.920251110649589,6.531419263044456,-0.38883184760513334,1.6359803112009752
1941,-6.920251110649589,6.694342476640042,-0.22590863400954753,1.6237738014776282
1942,-6.920251110649589,6.856174023339982,-0.0640770873096077,1.613713768899121
1943,-6.920251110649589,7.017085230419866,0.09683411977027667,1.6039386815922096
1944,-6.920251110649589,7.176961759658424,0.2567106490088342,1.5930348334439248
1945,-6.920251110649589,7.335692197108651,0.41544108645906164,1.5827360225257525
1946,-6.920251110649589,7.493508964163574,0.5732578535139847,1.5752544404723912
1947,-6.920251110649589,7.650743085203129,0.7304919745535399,1.5709193364558072
1948,-6.920251110649589,7.807692831454736,0.8874417208051462,1.569550261435495
1949,-6.920251110649589,7.964653137490228,1.0444020268406389,1.5714938944361556
1950,-6.920251110649589,8.121991610341967,1.2017404996923773,1.5773675826289102
1951,-6.920251110649589,8.28012665401601,1.359875543366421,1.5882636053110133
1952,-6.920251110649589,8.43964433140417,1.51939322075458,1.6055222864181573
1953,-6.920251110649589,8.601231111299642,1.6809800006500524,1.6297353688293281
1954,-6.920251110649589,8.765591405170035,1.8453402945204456,1.6610979977902662
1955,-6.920251110649589,8.933450710857695,2.0131996002081056,1.7005724492864438
1956,-6.920251110649589,9.105705895027324,2.1854547843777343,1.7497932632135171
1957,-6.920251110649589,9.283409363500398,2.363158252850809,1.809744782485705
1958,-6.920251110649589,9.467654851524465,2.5474037408748753,1.8807923378204805
1959,-6.920251110649589,9.659567831064495,2.739316720414905,1.9613646936238993
1960,-6.920251110649589,9.859927790249245,2.939676679599655,2.0473563249619087
1961,-6.920251110649589,10.069039096056876,3.148787985407287,2.1363301019309944
1962,-6.920251110649589,10.287193810635443,3.366942699985854,2.2283986660051625
1963,-6.920251110649589,10.514718829257909,3.5944677186083194,2.3219940587994436
1964,-6.920251110649589,10.751592622395332,3.831341511745743,2.4116834882194116
1965,-6.920251110649589,10.997055526901791,4.076804416252202,2.4932775179938105
1966,-6.920251110649589,11.250248125994094,4.329997015344505,2.566188252600776
1967,-6.920251110649589,11.510293177421946,4.590042066772357,2.631420145562311
1968,-6.920251110649589,11.776532155106556,4.856281044456967,2.6937331843236834
1969,-6.920251110649589,12.049039814286683,5.128788703637094,2.757444111337488
1970,-6.920251110649589,12.328020977374054,5.407769866724465,2.8227545556362443
1971,-6.920251110649589,12.613590725413932,5.6933396147643425,2.888600855019776
1972,-6.920251110649589,12.90574114837801,5.98549003772842,2.9517169938369037
