time,nod1,nod2,u2_mean,trend,total,total_nodal,total_wind,rate_slr
1985,0.8709653368481239,0.22851360516235456,4.526997090782614,5.306504020424453,10.932980053217545,1.0994789420104785,4.526997090782614,2.89028412921021
1986,0.6010631481506202,0.314514411425524,3.4798726211864164,5.59550395657954,9.9909541373421,0.9155775595761442,3.4798726211864164,2.889307409577424
1987,0.2633157711516591,0.36501430645774996,1.9662630971462385,5.8843655023399375,8.478958677095585,0.6283300776094091,1.9662630971462385,2.887218789183428
1988,-0.10415345476033988,0.37431309902586984,7.714706809957591,6.1729477144162255,14.157814168639348,0.27015964426552996,7.714706809957591,2.8844236410942825
1989,-0.4598663273304308,0.3413611850496767,4.510961723147419,6.461250230558794,10.85370681142546,-0.1185051422807541,4.510961723147419,2.882963627298345
1990,-0.7636716463144512,0.2698780219863261,8.177367483253699,6.7495404398758945,14.433114298801467,-0.49379362432812507,8.177367483253699,2.884379445011156
1991,-0.9812772925950303,0.16793229392223535,2.5819970241252475,7.038126119561025,8.806778145013478,-0.813344998672795,2.5819970241252475,2.8890054858874237
1992,-1.088120961707495,0.047031156367302464,5.887874434822664,7.327341537053379,12.174126166535851,-1.0410898053401925,5.887874434822664,2.8963324549249014
1993,-1.072142641534887,-0.07917863747373385,5.502659848915509,7.6173926105460055,11.968731180452894,-1.1513212790086207,5.502659848915509,2.903819209094336
1994,-0.9351458898966872,-0.1964511181798934,7.280572299220806,7.908105378872246,14.057080670016472,-1.1315970080765807,7.280572299220806,2.909333754855945
1995,-0.6925942574034816,-0.29154911830783536,4.271588016167517,8.199259361517194,11.486704001973393,-0.9841433757113169,4.271588016167517,2.913032082834617
1996,-0.3718658344105994,-0.35373842175127823,-0.496624180468169,8.49071179543917,7.268483358809123,-0.7256042561618776,-0.496624180468169,2.9153173814221933
1997,-0.009162940621940882,-0.3759993916959558,2.8416541826815647,8.782322837801633,11.238814688165302,-0.3851623323178967,2.8416541826815647,2.915864044313201
1998,0.3545742229165824,-0.35581931429089136,7.21971437985468,9.07388460430181,16.29235389278218,-0.0012450913743089487,7.21971437985468,2.9141733871022346
1999,0.6782887116419258,-0.2954760219996075,5.935197971886268,9.36515751522208,15.683168176750666,0.38281268964231835,5.935197971886268,2.9097320549202976
2000,0.9254411527593116,-0.201780782557994,6.173179286912363,9.65583101528587,16.55267067239955,0.7236603702013176,6.173179286912363,2.9021327440593314
2001,1.068134138220394,-0.08530947502705993,3.740031456485493,9.945584064033946,14.668440183712773,0.982824663193334,3.740031456485493,2.891901866443831
2002,1.090261153264313,0.040791165819215464,3.474054501016446,10.234211388574636,14.83931820867461,1.1310523190835284,3.474054501016446,2.8799739071154207
2003,0.9893246042408416,0.16228749123780947,1.2283911249434314,10.52157884545703,12.901582065879113,1.151612095478651,1.2283911249434314,2.8676044933309264
2004,0.7767177352642917,0.2654655660102315,4.513583992053859,10.807732287240821,16.363499580569204,1.0421833012745232,4.513583992053859,2.856174632386015
2005,0.4764386122687908,0.33867913311165077,3.6956942053053874,11.092813771934233,15.603625722620063,0.8151177453804416,3.6956942053053874,2.8457917201953187
2006,0.1223813339115547,0.373664188565942,3.9550487783863693,11.376890631279885,15.82798493214375,0.4960455224774967,3.9550487783863693,2.8358106186030696
2007,-0.24548977527087829,0.3664717834443027,6.245889579100812,11.659975895654847,18.026847482929085,0.12098200817342442,6.245889579100812,2.825862650921369
2008,-0.5856511503254064,0.31791376269400556,5.076332375953876,11.942063161464159,16.750658149786634,-0.2677373876314008,5.076332375953876,2.8157775011659236
2009,-0.8597069710882658,0.23347112788948826,3.6813779221839087,12.223131395888032,15.278273474873163,-0.6262358431987776,3.6813779221839087,2.8056375116412102
2010,-1.0367231022327847,0.12267536748851267,1.4087234229437517,12.5031906637924,12.997866351991881,-0.914047734744272,1.4087234229437517,2.7957655892834943
2011,-1.0967187933388995,-0.0019674128683810454,5.95681072135721,12.782284513744731,17.64040902889466,-1.0986862062072806,5.95681072135721,2.786304947382723
2012,-1.0329220122617437,-0.12638812089072438,4.078731672091933,13.060451653268945,15.979873192208409,-1.1593101331524682,4.078731672091933,2.777191448684686
2013,-0.8525338403494658,-0.23654273077133006,1.1256620260211787,13.337722803481668,13.374308258382051,-1.089076571120796,1.1256620260211787,2.7685484964988394
2014,-0.5759156481642103,-0.3199975069324673,3.142691983186879,13.614161352568713,15.860940180658915,-0.8959131550966776,3.142691983186879,2.76080884770761
2015,-0.234290799497554,-0.3673324657655429,7.009722553808577,13.88988457302319,20.29798386156867,-0.6016232652630968,7.009722553808577,2.754351373978432
2016,0.13377969545123286,-0.37320465918739265,2.7965930539412343,14.1650316273644,16.722199717569474,-0.2394249637361598,2.7965930539412343,2.74945588090433
2017,0.4867497659991369,-0.33695126155369964,6.309305010756541,14.439775749204056,20.898879264406034,0.14979850444543724,6.309305010756541,2.7462494295906925
2018,0.7847778065265509,-0.2626643863081074,1.7463138813810366,14.714281513282538,16.982708814882017,0.5221134202184435,1.7463138813810366,2.744529017040156
2019,0.9942238100044132,-0.15872918741467346,4.028101224920005,14.988681552612087,19.85227740012183,0.8354946225897397,4.028101224920005,2.7439887204076996
2020,1.091446494167017,-0.03687738251699447,6.433181093650202,15.263079257364078,22.750829462664303,1.0545691116500224,6.433181093650202,2.7440984472490992
2021,1.065471818542109,0.08913696831055641,2.8012635106297554,15.537501242061907,19.49337353954433,1.1546087868526655,2.8012635106297554,
