time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1883,4.535015716088787,-0.5649859026695779,3.2124737174310156,1.3225419986577713,-0.027690800689730566,-1.1881476276477267,0.6231617249781488,0.12555678539141021
1884,4.147607724256681,-0.8936833277824225,3.221780204683337,0.9258275195733443,-0.13954168056970048,-1.1638072597674294,0.27012393198500684,0.1313957513460757
1885,2.2563937035194197,-1.0778268388759615,3.2310083742963114,-0.9746146707768917,-0.27669431843658226,-1.1399499044689647,0.06212306559300318,0.11778127536215563
1886,3.2234991865743705,-1.3914934241148038,3.240158057918739,-0.016658871344368276,-0.4233469956854067,-1.1165689236048737,-0.2749245005099301,0.08715051655369772
1887,1.978056027908483,-0.8040328581567614,3.2492290871994096,-1.2711730592909267,-0.5664907880899279,-1.0936576790277215,0.2896248208709601,0.04273872260755587
1888,2.2034794617027247,-1.388097334770814,3.2582212937871167,-1.054741832084392,-0.7071049874130099,-1.071209532590065,-0.3168878021807491,-0.011427044131991661
1889,2.620491932309415,-1.3894809267257595,3.2671345093306505,-0.6466425770212356,-0.8417251112133097,-1.0492178461444688,-0.34026308058129073,-0.06902712522012328
1890,2.1657464078786193,-0.8108879273881139,3.2759685654788107,-1.1102221576001914,-0.9509001174024664,-1.0276759815434753,0.2167880541553614,-0.11738108187573983
1891,2.5529051663977036,-0.7991273957711715,3.2847232938803868,-0.7318181274826832,-1.019988496173476,-1.0065773006396488,0.20744990486847725,-0.15100595485244458
1892,0.7984422553737439,-1.7153168321136079,3.2933985261841725,-2.4949562708104285,-1.0412479785274078,-0.9859151652855467,-0.7294016668280612,-0.16788430757126802
1893,1.6447469609092369,-1.12791915669903,3.3019940940389585,-1.6572471331297216,-1.031686166680762,-0.9656829373337324,-0.16223621936529764,-0.17974993911941273
1894,2.1204243346369114,-0.8792625261793336,3.3105098290935433,-1.190085494456632,-1.0054349362977342,-0.9458739786367498,0.06661145245741618,-0.19591585604272735
1895,1.4038634137540424,-2.272489312367062,3.3189455629967175,-1.915082149242675,-0.9615862926095253,-0.9264816510471626,-1.3460076613198995,-0.2134537882827541
1896,2.8562786432173413,-1.0018487733868164,3.3273011273972743,-0.4710224841799331,-0.9015289117629256,-0.907499316417528,-0.09434945696928843,-0.2276281396770714
1897,2.3638471523633364,-1.1388998455778507,3.3355763539440044,-0.971729201580668,-0.8247967276220395,-0.8889203366004093,-0.24997950897744148,-0.22868913041508057
1898,4.467880029482472,-0.3042417097072511,3.3437710742857067,1.124108955196765,-0.7270647673835872,-0.8707380734483509,0.5664963637410998,-0.21106550237180416
