t,u,v,speed,direction,u2,v2,pres,ibe
1881,0.4279785,0.70785886,2.0627759,2.364836,1.450377,2.114096,24.68685,-0.24428518
1882,1.2456164,1.242472,2.2788527,1.2904147,3.447628,2.2307916,-52.52474,0.51986074
1883,1.2156515,0.9468662,2.3129313,2.4990456,3.2541401,2.4574468,-5.1842446,0.051342368
1884,1.2020187,0.73005456,2.124882,1.6280621,3.819605,1.3041192,-18.151041,0.17967188
1885,1.0334367,0.75874406,2.4222476,2.7781513,2.2637823,2.1827009,-140.82161,1.3937153
1886,1.0125583,0.9811465,1.9753069,1.3853316,2.2765954,1.9674335,-173.76172,1.7197161
1887,1.3893332,0.35251698,2.0714567,3.9161577,2.7614543,1.0023798,87.97135,-0.87059766
1888,0.92468864,0.73197985,1.6612924,2.0269978,2.0167863,1.3468852,6.745443,-0.06672296
1889,0.7029445,0.48086557,1.7891607,2.6718214,1.7723393,0.9871995,-27.690104,0.27407798
1890,0.81918615,0.42485473,2.1753595,1.6699339,1.7678744,0.76746386,23.47461,-0.23228788
1891,0.88241726,0.7666095,2.1566384,1.9718899,2.4202342,1.6580318,56.73047,-0.5614137
1892,0.7904804,0.27300963,1.6670862,2.671878,1.095437,0.4860063,-35.969402,0.35601625
1893,1.2452472,0.5442552,2.069447,1.6121951,2.942156,1.3004361,15.152344,-0.1499242
1894,0.7374459,0.4825808,2.161709,2.2696545,1.7042646,1.2809106,74.5944,-0.738209
1895,0.79832727,0.60211253,1.8531069,1.9049155,1.9821175,1.2491555,-68.382164,0.67679816
1896,1.3802191,0.46610925,2.1944268,3.108429,2.8265846,1.174179,71.05924,-0.70322233
1897,1.0409542,0.94061416,1.8982688,2.1277087,2.3534286,2.0665085,46.54492,-0.46060964
1898,1.4545704,0.69827586,2.360502,1.6718,4.789091,1.3531519,-19.238932,0.19043858
1899,1.3570518,0.6166926,2.2438505,2.3095453,3.373346,1.1200293,27.064453,-0.26781574
1900,0.98422575,0.8340705,2.004318,2.4899514,2.1940567,2.124902,-174.68425,1.7288461
1901,0.74241877,0.60096675,1.7459284,2.5714831,1.5685159,1.312883,-74.20638,0.7344392
1902,0.63928384,0.47107553,2.070944,2.707761,2.1291664,0.7012041,39.58073,-0.3916866
1903,1.3935413,1.2854,2.8457677,1.8869327,4.6925974,3.6962268,-89.77799,0.8885479
1904,0.9897844,0.7164335,1.9320812,1.8344655,2.071483,1.3945409,46.189453,-0.4570917
1905,1.2853929,0.63992447,2.0248425,2.6763096,2.8716335,1.1795281,36.884113,-0.36499867
1906,1.5467895,0.667754,2.2827287,2.834202,3.7290657,1.826207,-40.85091,0.4043275
1907,1.2365885,0.7189758,2.1681955,1.7138807,3.71792,1.4141103,25.798178,-0.25528374
1908,0.97775626,0.6241438,2.0650556,2.5906627,2.503722,1.1246752,123.27213,-1.2199616
1909,1.1405638,0.7629463,1.9066454,2.2495778,2.334981,2.1712203,-112.6582,1.1149882
1910,1.0294241,0.9389977,2.1061866,2.2870104,2.199717,2.4873009,-241.14062,2.3865502
1911,1.3630009,0.8487718,2.1547382,1.892249,3.4146147,2.5107665,64.97201,-0.6429783
1912,1.0949515,1.4969054,2.492428,2.375154,3.024113,4.4464,-82.447914,0.8160038
1913,0.8153906,1.0627242,2.2818632,2.1340652,2.7354505,2.753502,66.364586,-0.6567604
1914,1.1021056,1.6960498,2.2765768,1.830988,1.8751402,5.7659683,-156.67903,1.5506526
1915,1.3134671,1.8879777,2.6953638,1.1079042,3.4064207,5.287453,-358.68686,3.5498788
1916,1.9070328,1.9322327,3.0206697,0.87474555,6.103931,5.0340405,-339.7272,3.3622396
1917,0.89783525,1.4658084,2.3001397,1.722797,2.455972,3.8618402,-100.26627,0.9923482
1918,0.8163247,1.3201396,2.6150627,2.0182085,2.1145859,3.5565968,-80.01107,0.7918868
1919,0.8312032,0.6612923,1.9878637,2.089511,2.1936677,1.2976449,-231.71289,2.293246
1920,0.9202443,1.5290309,2.587394,2.0071585,1.7546648,3.3996255,135.01302,-1.3361586
1921,1.284575,0.32981998,2.1065552,2.299444,4.2816544,0.6776397,207.59245,-2.054461
1922,1.0821129,0.7466542,1.9590813,2.016494,2.7547216,1.640704,-62.34505,0.6170502
1923,1.4403057,1.3490529,3.0162466,1.6092225,4.846896,2.8516324,-153.37434,1.5179468
1924,0.8956456,1.4635181,2.090542,2.348491,1.4625497,3.764632,-17.74414,0.17564487
1925,1.6648482,1.0728663,2.4103725,1.6666826,3.9917326,2.6472962,-144.11523,1.4263115
1926,1.4167181,0.7329058,2.1324313,2.5083187,2.865545,2.0237613,-62.593098,0.619505
1927,1.4097234,1.3539338,2.7478015,1.3928427,3.2911823,3.044214,-147.17839,1.4566268
1928,1.1236805,1.1274453,2.575381,1.7908235,3.0965831,2.4722764,-52.78581,0.5224445
1929,1.0343437,0.8493295,2.3192723,3.6254616,1.8845316,3.0879276,176.0905,-1.7426933
1930,0.8761708,1.3641075,2.3952215,1.3307445,2.0802047,3.433429,-178.93425,1.7709074
1931,1.3630867,0.9138429,2.1361125,1.3225807,3.3350632,2.0424507,-42.835938,0.42397287
1932,1.3949076,0.97013783,2.2542424,2.0643313,2.877896,2.2032485,40.366535,-0.39946342
1933,0.3648933,0.40259,1.5547899,2.5129166,0.7265423,0.83027905,132.28516,-1.3091615
1934,1.5547985,1.1811676,2.5912652,2.6744375,4.0984163,3.1746953,-24.25586,0.24009001
1935,1.4713306,1.0228081,2.6395037,2.0360458,4.482962,2.9466496,-175.57942,1.7377056
1936,1.1463774,0.88514304,2.4102821,2.0408177,3.0855954,2.5474694,-92.24935,0.9130063
1937,0.7463667,0.77077025,1.6525717,1.7660818,1.6678544,1.572268,-127.66797,1.2635365
1938,1.9676625,1.0887737,2.8942716,1.4997505,6.1763854,2.507809,127.83789,-1.265148
1939,0.6780598,0.73572356,2.0221732,2.5098543,1.337952,2.1463377,-20.348959,0.2014242
1940,0.7650552,0.7802396,2.3448982,2.273254,2.7425826,1.4769963,-13.263672,0.13130271
1941,0.4454855,0.5372723,2.0133905,2.887489,1.3286613,1.0845313,47.96224,-0.4746364
1942,0.72127885,0.8311398,2.3190925,2.257666,1.6806021,1.8965553,93.15039,-0.92185354
1943,1.755043,1.1267941,2.4518845,1.7653514,5.3707447,2.129307,69.526695,-0.68805504
1944,1.8102936,0.5754978,2.3239717,1.9159876,5.453007,1.0376707,-77.51627,0.7671964
1945,1.7108613,0.60088885,2.248559,2.727904,4.5565553,1.149205,56.83919,-0.56248975
1946,0.7116122,0.842542,2.5749066,2.5612538,2.4954062,2.2759564,88.36328,-0.8744766
1947,0.021235147,0.43054998,2.4842784,2.0631168,-1.5212466,0.5448534,75.291016,-0.7451033
1948,1.3964415,1.2514012,2.226373,1.0277041,2.912576,2.6159494,193.22266,-1.9122463
1949,1.9029886,0.65358144,2.5579422,2.9177945,5.7239146,1.6101898,229.02344,-2.266559
1950,1.542488,1.4152726,2.3944454,1.2019384,3.6520355,2.9383914,-93.49088,0.9252936
1951,1.034892,1.6446099,2.6602998,1.2505765,2.2771783,4.191521,-196.05664,1.940364
1952,1.6344992,0.70867854,2.1212418,2.097693,4.0086327,1.1773278,-131.23112,1.2988001
1953,1.3216479,0.83081514,2.0167658,2.3217022,3.1749165,1.6968188,269.3776,-2.6659348
1954,1.5158839,1.356093,2.8092396,1.8331398,5.161955,3.0713685,-118.375,1.1715661
1955,1.1323352,0.27275726,1.9445739,2.6840544,3.336773,0.30298832,27.483072,-0.2719587
1956,1.1194738,0.45172402,1.9741198,2.4103463,2.2750683,0.8418011,157.92903,-1.5629534
1957,1.4174424,0.8826523,2.2561076,1.8808001,3.4160063,1.6661744,97.88086,-0.9686699
1958,1.1729904,0.8456494,1.9887215,1.3985238,2.579848,1.3919519,-66.98047,0.6629258
1959,0.3366249,0.8033488,1.9949213,2.8719778,0.83055973,2.538957,176.61458,-1.74788
1960,0.6670796,1.0460142,2.2471404,2.294205,0.9632438,2.7273839,-173.50652,1.7171904
1961,1.6093186,1.1298281,2.5496235,1.8851806,4.959116,2.5668821,53.289062,-0.52735496
1962,1.7559861,0.6632124,2.2345164,2.5565937,4.699882,1.4178051,64.27734,-0.63610345
1963,0.6225547,1.0917648,1.9184799,1.346578,1.2620653,2.1926074,37.384766,-0.36995363
1964,1.0176668,0.686867,2.028828,1.1738647,1.2801899,0.955168,209.5332,-2.0736682
1965,1.3860906,0.77235526,2.0562956,2.148422,3.3388214,1.4622679,-191.32487,1.8935347
1966,1.4193331,1.0450397,2.2896369,0.92876315,4.4520593,1.5596113,-177.7487,1.7591743
1967,2.379244,1.3009025,3.0235455,1.4864774,7.745622,3.2880929,-21.171875,0.20956838
1968,0.6797569,0.7213773,1.67564,1.8666369,2.2684557,0.9640276,36.253906,-0.35876176
1969,0.49981833,0.55716,2.0685294,2.9335325,0.90853214,1.5416211,-16.19401,0.1603037
1970,1.6030493,0.72795177,2.4430282,1.995144,4.8471107,1.6236118,-83.35742,0.8250048
1971,1.1736797,0.4775362,2.1449678,2.9266691,2.513625,1.6157359,164.10547,-1.6240801
1972,0.64467317,0.87934214,2.200388,2.3051376,1.3633264,2.507149,123.28646,-1.2201034
1973,1.7945367,0.26935208,2.0694423,3.261782,5.3206573,0.34190115,191.3763,-1.8939735
1974,1.4657974,0.83964247,3.0089605,2.3791058,5.938717,2.7884169,-95.30664,0.9432636
1975,1.0022084,0.50554705,2.0380275,2.4172509,3.430404,1.3354754,292.49283,-2.8947012
1976,0.5349744,0.35300204,1.8769683,2.536163,1.6732959,0.6830425,125.22656,-1.2393041
1977,1.4269466,0.9876318,2.4543388,2.145155,4.1627145,2.4774733,-72.22396,0.71481943
1978,1.2600819,0.8317733,2.9104471,1.2662165,4.7225385,1.6816169,-71.56445,0.70829266
1979,1.2547835,1.3129841,2.529692,2.0517938,3.228174,2.7670267,-52.147137,0.5161237
1980,1.1834958,0.88035446,2.523496,1.5276924,3.568877,1.4515616,9.417969,-0.09317247
1981,1.7329808,0.662173,2.5419192,1.960419,5.26819,1.5117632,-71.66471,0.7092848
1982,1.4139544,1.3156241,2.5157382,2.1280887,3.1499455,3.2774923,90.626305,-0.89687324
1983,2.0696256,0.9648482,2.6929944,1.9864178,7.6939945,2.2340772,70.177734,-0.6944983
1984,1.0645105,0.8274563,2.440264,3.0355399,3.7307584,2.7452304,-13.908203,0.13768156
1985,1.5605122,1.0547847,2.2674627,1.1184114,4.565489,2.0567114,116.98633,-1.1577524
1986,1.4555554,1.13341,2.8947628,1.8343077,3.1483314,3.0146055,91.25326,-0.903078
1987,1.0656523,0.6630676,1.9627371,1.9288572,2.3985693,1.472243,166.90364,-1.6517731
1988,1.9250026,1.0200586,2.897726,1.4609691,6.144876,2.465718,7.1184897,-0.07041486
1989,1.598046,0.9610023,2.333313,2.0386426,4.6068606,2.6448362,233.91406,-2.3149602
1990,2.1493185,1.1466607,2.8514252,1.7573748,6.996231,4.0667353,161.33464,-1.5966578
1991,1.3259474,0.74999785,2.1635432,1.7324873,3.0075912,1.016018,274.78906,-2.7194908
1992,1.5967193,1.0216677,2.6008403,1.0549139,4.782108,1.9086618,161.09766,-1.5943123
1993,1.2302068,0.7100691,2.2205982,1.7519683,4.662409,1.6530076,147.42578,-1.4590049
1994,1.7715454,1.2900633,2.7067335,1.3711015,6.3843865,2.8737307,18.753256,-0.18556173
1995,1.2851475,0.5979672,2.4001734,2.8718777,3.532317,1.5329317,110.96224,-1.0981334
1996,0.09095835,0.49379015,2.142228,3.2719052,-0.6825389,1.0173293,104.74414,-1.0365944
1997,1.2224617,0.79875565,2.242484,1.8307055,3.9849331,2.1886609,179.29622,-1.7744194
1998,2.2153084,1.3251387,2.889595,1.5681823,6.761053,2.6528485,3.1497395,-0.03113707
1999,1.859805,1.3548326,2.470175,1.1877588,5.405187,2.7874582,-38.358074,0.3796564
2000,1.9552993,1.5403138,3.1020725,1.7441463,6.180614,5.72246,-88.2832,0.8737543
2001,1.3440281,0.8080707,2.2163963,3.1009462,3.024072,2.0624552,68.742836,-0.6802974
2002,1.00379,1.1243508,2.2400067,1.9556189,3.2424285,2.5822318,88.74154,-0.87822
2003,0.9463694,0.7365911,1.7397103,1.9103503,1.6652285,1.3516158,258.54752,-2.558752
2004,1.932829,0.9697602,2.5130365,1.0737876,4.780434,1.9667028,92.41211,-0.9145469
2005,1.5403646,0.679123,2.1253936,1.9924822,4.187455,1.3522062,167.33008,-1.6559935
2006,1.4799137,1.2110372,2.267452,1.4610072,4.1687946,3.0208333,106.68815,-1.0558337
2007,1.9513401,0.49948192,2.285114,1.8190485,6.506291,0.8719041,93.99935,-0.93025535
2008,1.6911179,1.2735091,2.7844179,1.0721866,5.169808,2.938573,-3.0260417,0.029983202
2009,1.3132392,1.0153459,2.285811,2.2258756,3.0754726,3.1977937,-13.14388,0.13011722
2010,0.72344977,0.26653358,1.6263658,2.484086,1.250751,-0.06953891,-57.23763,0.5665031
2011,1.5811343,1.2620844,2.3974445,2.033813,4.5029035,2.8235848,201.75911,-1.9967297
2012,1.756576,1.2568532,2.4004657,1.4935707,3.8289535,2.748808,26.236328,-0.25961992
2013,0.85520697,0.689795,2.1048205,2.4546654,1.1579047,2.232374,145.94075,-1.4443079
2014,0.7712803,1.2329129,2.3582323,2.728018,1.9958738,5.0389724,-2.8658855,0.028398225
2015,2.1303778,1.1468346,2.8381166,1.6416508,7.1218266,3.0938387,281.6107,-2.7870028
