time,nod1,nod2,trend,total,total_nodal,rate_slr
1925,0.7894858839553711,-0.7106852222553928,-3.8966347863708553,-3.8178341246708767,0.07880066169997835,1.6931196984366603
1926,0.9892166125820151,-0.41864116017269054,-3.7283977392306444,-3.15782228682132,0.5705754524093245,1.6737016281675432
1927,1.0772892108473908,-0.0793428479666046,-3.5618944607373466,-2.5639480978565605,0.9979463628807862,1.6589038019565217
1928,1.0437624570480903,0.26891131268440743,-3.39661697883934,-2.0839432091068426,1.3126737697324977,1.649041055027074
1929,0.8924206938636629,0.5868120259454062,-3.232086249731932,-1.752853529922863,1.479232719809069,1.6438094529146952
1930,0.6403466695090232,0.8384761507209494,-3.067855088256401,-1.5890322680264286,1.4788228202299725,1.6421862170895984
1931,0.3159933172589338,0.9954970212777371,-2.903649006314012,-1.5921586677773412,1.311490338536671,1.642475799118408
1932,-0.04402787817435355,1.040150858403949,-2.7393599284327195,-1.743236948203124,0.9961229802295954,1.6436202068102457
1933,-0.3990794132742059,0.9673973464563251,-2.574924964951963,-2.0066070317698435,0.5683179331821193,1.6451394819319831
1934,-0.7090847364674857,0.7854485605435577,-2.410332032046323,-2.333968207970251,0.076363824076072,1.645399096572151
1935,-0.9390519012487176,0.5148420260146086,-2.245845145637533,-2.670055020871642,-0.424209875234109,1.6410518712253275
1936,-1.0630232929384056,0.18612253894824912,-2.0821216578012574,-2.959022411791414,-0.8769007539901564,1.630970851147
1937,-1.0670056024490466,-0.1636055871287422,-1.9196509754081328,-3.1502621649859215,-1.230611189577789,1.6177730321760797
1938,-0.9505493253659126,-0.49486668207918116,-1.7585670513660414,-3.203983058811135,-1.4454160074450937,1.6042700655937692
1939,-0.7267994998965566,-0.7702695476021757,-1.598796962289379,-3.095866009788111,-1.4970690474987323,1.5933784628851289
1940,-0.4210119566273229,-0.9587280002781322,-1.4398913587890156,-2.819631315694471,-1.3797399569054551,1.5870580941197066
1941,-0.06770255885339754,-1.0389697341136754,-1.2813853434654376,-2.3880576364325106,-1.106672292967073,1.5849048088341589
1942,0.2932487861402739,-1.0019374386440751,-1.1229103970221839,-1.831599049525985,-0.7086886525038012,1.5859787098609046
1943,0.621099583918435,-0.8518111456465263,-0.9641896014932567,-1.194901163221348,-0.23071156172809126,1.588516425271136
1944,0.8788435745257404,-0.6055364067635766,-0.8052071119679567,-0.5318999442057929,0.2733071677621638,1.5913299812154347
1945,1.0373878254972324,-0.29091155913303524,-0.6459236052501698,0.10055266111402739,0.7464762663641972,1.5962979452119652
1946,1.0788366055867478,0.056550020493428325,-0.48594752292556365,0.6494391031546125,1.1353866260801762,1.6053088155496553
1947,0.9985113709529458,0.3976284991085747,-0.3248618421402387,1.0712780279212817,1.3961398700615204,1.6165073305882238
1948,0.8054788572389193,0.693824538201268,-0.16264605680791888,1.3366573386322684,1.4993033954401873,1.6270821029041382
1949,0.5215276689890153,0.9117049184696365,0.0005545784405889265,1.4337871658992407,1.4332325874586518,1.6351879057986984
1950,0.17870888418815276,1.0266763247653785,0.1643915243518208,1.369776733305352,1.2053852089535313,1.6394482672816872
1951,-0.18428172105486115,1.0257613241292147,0.3284442318969264,1.16992383497128,0.8414796030743535,1.6402306213280304
1952,-0.526471470174933,0.9090631975402695,0.4924376486174269,0.8750293759827634,0.38259172736533653,1.638676215554919
1953,-0.809235589659812,0.6897542820436823,0.6561794750079102,0.5366981673917804,-0.11948130761612974,1.6354666627500347
1954,-1.0006569922776862,0.39258913914241284,0.8195309811674338,0.21146312803216039,-0.6080678531352735,1.6310901918325715
1955,-1.0791289281462915,0.05111037602972856,0.9823975133744245,-0.04562103874213852,-1.028018552116563,1.6265089579575065
1956,-1.0357938532924755,-0.2961374865470711,1.1448327727589351,-0.18709856708061157,-1.3319313398395467,1.6230698634789054
1957,-0.8755432276611064,-0.6099587389586579,1.3070114860702056,-0.17849048054955885,-1.4855019666197644,1.6214623137237183
1958,-0.6164653900645647,-0.8549307105116585,1.4691252355036788,-0.0022708650725444812,-1.4713961005762233,1.6218248372202182
1959,-0.28780383135827436,-1.0034021143325829,1.6313764535142492,0.34017050782339187,-1.2912059456908573,1.6237873630198552
1960,0.07334367361250052,-1.038614194905303,1.7938827081076498,0.8286121868148474,-0.9652705212928024,1.6264245186892556
1961,0.4262124887945715,-0.9565923777707246,1.9566613572521003,1.4262814682759473,-0.5303798889761531,1.6304816251900256
1962,0.730972437798984,-0.7665949008451883,2.119979033145655,2.084356570099451,-0.03562246304620431,1.639122544899232
1963,0.9532236473502502,-0.49006778795909656,2.2844858662319467,2.7476417256231005,0.46315585939115367,1.6534044304006157
