time,nod1,nod2,trend,total,total_nodal,rate_slr
1890,0.9796341527861848,0.0,-12.508214132689865,-11.52857997990368,0.9796341527861848,
1891,0.924345899158579,0.4864286367453658,-12.363348517778604,-10.952573981874659,1.4107745359039447,1.4464847091541877
1892,0.764721816962793,0.9179514910338429,-12.218917190859027,-10.536243882862392,1.6826733079966358,1.440019398237986
1893,0.5187795237276037,1.2458602875441707,-12.075344638131007,-10.310704826859233,1.7646398112717745,1.4319419636386765
1894,0.2142798316857591,1.4331422196962118,-11.932528798131292,-10.285106746749321,1.6474220513819708,1.4260627806187554
1895,-0.11440676247220383,1.4586577816137347,-11.790132082007256,-10.445881062865725,1.344251019141531,1.4257886926922758
1896,-0.43017965801668645,1.3195268963726459,-11.647371059592837,-10.758023821236877,0.8893472383559594,1.4339235947975126
1897,-0.6973958919335206,1.031454005572424,-11.503347363047753,-11.16928924940885,0.33405811363890336,1.4484154629778878
1898,-0.8858933493715884,0.626955425645079,-11.35768796699726,-11.61662589072377,-0.25893792372650937,1.4654790957020225
1899,-0.9743953216629556,0.1516890586052037,-11.210251543907349,-12.0329578069651,-0.822706263057752,1.4856102530031556
1900,-0.9529121213785516,-0.3406992577273644,-11.060565916396628,-12.354177295502545,-1.293611379105916,1.51151358132938
1901,-0.8238686713789743,-0.7946310402235107,-10.907948827641473,-12.526448539243958,-1.618499711602485,1.5445740490401771
1902,-0.601830790898406,-1.158868598876414,-10.751651106588593,-12.512350496363412,-1.76069938977482,1.5853129994226922
1903,-0.31186107420437315,-1.392298506870098,-10.590886227756934,-12.295045808831405,-1.704159581074471,1.632748098430481
1904,0.013310057463096053,-1.4685722913165618,-10.425101486902497,-11.880363720755962,-1.4552622338534658,1.684590711474625
1905,0.33697881228769117,-1.3790805252626526,-10.25396808546201,-11.296069798436971,-1.0421017129749615,1.7392218493909706
1906,0.6226109797027869,-1.1339246194137824,-10.077257117024303,-10.588570756735297,-0.5113136397109955,1.795577707957099
1907,0.8379657406815371,-0.7607766222838336,-9.89485254387059,-9.817663425472887,0.07718911839770348,1.8513061241189188
1908,0.9587348601322149,-0.3017557291811332,-9.706995892200519,-9.050016761249438,0.6569791309510817,1.9021054798390225
1909,0.971286486434333,0.1913259349575716,-9.514431447902785,-8.351819026510881,1.1626124213919047,1.94448959448291
1910,0.8742038508963204,0.6628116251556213,-9.318097973303937,-7.781082497251996,1.5370154760519417,1.976112832403727
1911,0.6784451859587187,1.0594822486582005,-9.11920888142204,-7.38128144680512,1.7379274346169193,1.9959264689818568
1912,0.40610681132636933,1.3365634864474247,-8.918912679507565,-7.176242381733772,1.742670297773794,2.0052745291729757
1913,0.08792900506405252,1.4627797083163023,-8.718153975587445,-7.16744526220709,1.5507087133803548,2.006194656710587
1914,-0.24017381477476632,1.4238842192782224,-8.517673748165448,-7.333963343661992,1.183710404503456,2.0021310721095453
1915,-0.5411669411668817,1.224267359659299,-8.317727761165536,-7.634627342673118,0.6831004184924173,1.996854119352962
1916,-0.7810756821013987,0.8864609440794433,-8.118302924294856,-8.012917662316811,0.10538526197804465,1.9949387288904585
1917,-0.9328202644231169,0.44859497592511266,-7.918740015387444,-8.402965303885448,-0.4842252884980043,2.000856211126525
1918,-0.979272471582713,-0.03990628854770105,-7.718131682069551,-8.737310442199965,-1.019178760130414,2.0182259740939967
1919,-0.9151889963645333,-0.5239031183878808,-7.5150948205686445,-8.954186935321058,-1.4390921147524143,2.0496850824847668
1920,-0.7478032808063519,-0.9487642220932737,-7.308194665572597,-9.004762168472222,-1.6965675028996257,2.0932774610529448
1921,-0.4960090391975256,-1.2665332714951254,-7.096439328358056,-8.858981639050707,-1.762542310692651,2.1457580149714905
1922,-0.1882276242490534,-1.4413419870967181,-6.879043062578299,-8.508612673924072,-1.6295696113457716,2.2042250196535162
1923,0.14080004186288547,-1.4534587811884776,-6.655594324427352,-7.968253063752945,-1.3126587393255922,2.265852727057678
1924,0.4539348598066552,-1.301515966898742,-6.425872517166764,-7.273453624258851,-0.8475811070920867,2.32839321712079
1925,0.715831640391226,-1.0026641362713906,-6.189915681003194,-6.476748176883359,-0.2868324958801646,2.389814849502776
1926,0.8969287037016419,-0.5906362818971905,-5.9479095472662085,-5.641617125461757,0.3062924218044514,2.4489125629060293
1927,0.9767846628404695,-0.1119401749670252,-5.7001331684219885,-4.835288680548544,0.8648444878734443,2.5049372862069763
1928,0.9463857517808986,0.37939121375092205,-5.446922090024813,-4.121145124492992,1.3257769655318206,2.5580521285490176
1929,0.8091632569881567,0.8278987021581493,-5.188522742712185,-3.551460783565879,1.637061959146306,2.6090498979759413
1930,0.5806062099010426,1.18295686911675,-4.925112110429625,-3.161549031411832,1.7635630790177927,2.65763790177449
1931,0.28651305772924307,1.4044884144804806,-4.656995162357287,-2.965993690147563,1.6910014722097237,2.7024939893433952
1932,-0.039920344235406455,1.467487896714356,-4.384613312560946,-2.9570457600819964,1.4275675524789497,2.742279873926705
1933,-0.3618477250273315,1.3648442298231651,-4.108539187571946,-3.1055426827761123,1.0029965047958336,2.775524974209511
1934,-0.6429314322111349,1.10814334937726,-3.8295083177190437,-3.364296400552919,0.465211917166125,2.7996886621966044
1935,-0.8514440556119789,0.7263604464602798,-3.548601455132625,-3.6736850642843244,-0.12508360915169914,2.810456973242561
1936,-0.9638496685283321,0.2625893840355119,-3.2674169230705314,-3.968677207563352,-0.7012602844928202,2.8062014787633482
1937,-0.9674604527202746,-0.23082153613243966,-2.9873611593799554,-4.1856431482326695,-1.1982819888527143,2.790157020945865
1938,-0.8618688398080577,-0.6981784041910207,-2.7093855188813585,-4.269432762880437,-1.5600472439990785,2.7657299186485695
