time,nod1,nod2,u2_mean,trend,total,total_nodal,total_wind,rate_slr
1890,1.0870733888741193,0.0,0.9720942448511857,-14.45320988834645,-12.394042254621144,1.0870733888741193,0.9720942448511857,
1891,1.025721516784977,0.4496752316981239,2.1980263538802833,-14.39397105756787,-10.720547955204484,1.4753967484831008,2.1980263538802833,0.5906243727892679
1892,0.8485910120093159,0.8485932328740803,0.4096488855391314,-14.335085013788596,-12.228251883366068,1.6971842448833963,0.4096488855391314,0.5854649674639756
1893,0.5756755349261041,1.1517260110616905,2.1133586899365984,-14.276878064075074,-10.436117828150682,1.7274015459877945,2.1133586899365984,0.5802026271980232
1894,0.23778050421732808,1.3248573603934664,1.503416975547731,-14.219044488348992,-11.152989648190466,1.5626378646107943,1.503416975547731,0.5794176474556423
1895,-0.1269540742705402,1.34844502639508,1.6061528255872617,-14.160994534583946,-11.333350756872143,1.2214909521245398,1.6061528255872617,0.5872488521119035
1896,-0.477358672454303,1.2198265439887854,2.8864482151715483,-14.101594717926611,-10.47267863122058,0.7424678715344823,2.8864482151715483,0.6071890841754701
1897,-0.7738812631990066,0.953519764060553,2.335581434377918,-14.039556717748852,-11.524336782509387,0.17963850086154642,2.335581434377918,0.6374223855712291
1898,-0.9830517675843098,0.5795841465619318,5.222994258067122,-13.974110240812365,-9.154583603767621,-0.403467621022378,5.222994258067122,0.6741418946447642
1899,-1.0812600003895807,0.14022778969337707,3.2653449025384416,-13.904728338819899,-11.580415646977661,-0.9410322106962037,3.2653449025384416,0.7169485009071153
1900,-1.057420677035441,-0.31495682220315124,2.7942432320623003,-13.830720540630942,-12.408854807807234,-1.3723774992385924,2.7942432320623003,0.7672213168225017
1901,-0.914224668500951,-0.7345905856157072,1.5518440191892318,-13.751284075455398,-13.848255310382825,-1.6488152541166583,1.5518440191892318,0.8262697477464354
1902,-0.6678352684315968,-1.0713072100239507,2.3819145974741365,-13.665466591081655,-13.022694472063066,-1.7391424784555474,2.3819145974741365,0.8953371393360232
1903,-0.34606375638198555,-1.2870997025561692,5.52900042554268,-13.572216647588194,-9.676379680983668,-1.6331634589381547,5.52900042554268,0.9734955243105681
1904,0.01476980894486546,-1.3576104190364797,1.9381905296197035,-13.470767486219541,-12.875417566691452,-1.3428406100916142,1.9381905296197035,1.0579517780523506
