time,nod1,nod2,u2_mean,trend,total,total_nodal,total_wind,rate_slr
1890,1.1884126015989,0.0,1.2227901673869876,-13.736927721603529,-11.325724952617641,1.1884126015989,1.2227901673869876,
1891,1.1213413820578397,0.2732786433033325,2.5416366815917577,-13.567537407114616,-9.631280700161685,1.3946200253611722,2.5416366815917577,1.693111108852241
1892,0.9276984080347255,0.5157108754255303,0.583258255441254,-13.39830549983308,-11.37163796093157,1.4434092834602557,0.583258255441254,1.6906005399080115
1893,0.6293411899696423,0.6999320833649796,2.8264769044386284,-13.229417299133013,-9.073667121359763,1.3292732733346218,2.8264769044386284,1.6871559661613933
1894,0.2599468909077815,0.8051482414353117,1.5667830632474389,-13.060874306600802,-10.42899611101027,1.0650951323430933,1.5667830632474389,1.684183739926377
1895,-0.1387889936701445,0.8194830433306058,1.8339599904507131,-12.892580551147738,-10.377926511036563,0.6806940496604613,1.8339599904507131,1.6834816948899523
1896,-0.5218590277651507,0.7413184438640251,3.2400789126035447,-12.724177967622811,-9.264639638920393,0.21945941609887443,3.2400789126035447,1.6868316686523954
1897,-0.8460240630851029,0.5794772963175165,2.6081345639316598,-12.555214217417259,-10.213626420253185,-0.2665467667675864,2.6081345639316598,1.6936559116424643
1898,-1.0746938712493403,0.35222747015538014,6.182808205711786,-12.385446785294318,-6.925104980676493,-0.7224664010939602,6.182808205711786,1.7023506230042251
1899,-1.1820572771068059,0.08521985962205934,3.8969405736331457,-12.214744092816414,-9.414640936668015,-1.0968374174847466,3.8969405736331457,1.713060867895173
1900,-1.155995603095088,-0.19140696886011122,3.078056896796914,-12.042834611715284,-10.312180286873568,-1.3474025719551992,3.078056896796914,1.7269844310540172
1901,-0.9994505687094127,-0.4464286766748745,1.7581498695501663,-11.86934720660561,-11.55707658243973,-1.4458792453842872,1.7581498695501663,1.7440341901540268
1902,-0.73009224300697,-0.6510596098674231,2.3161276964484974,-11.694027773684478,-10.759051930110374,-1.381151852874393,2.3161276964484974,1.7630414338197653
1903,-0.3783245301101076,-0.7822019887161605,6.054656618653773,-11.516738919841657,-6.622608820014152,-1.1605265188262681,6.054656618653773,1.7830343503246926
1904,0.01614668085239903,-0.8250530767454449,2.291812798464951,-11.33742090361954,-9.854514501047635,-0.8089063958930459,2.291812798464951,1.8031749921161122
1905,0.4087953302317433,-0.7747760441725585,3.526432467548026,-11.156103921418435,-7.995652167811224,-0.3659807139408152,3.526432467548026,1.823062709690575
1906,0.7553010805801539,-0.6370459265618028,4.362669222914982,-10.972808361681425,-6.491883984748092,0.11825515401835107,4.362669222914982,1.8428632497104136
1907,1.0165519884150558,-0.4274090534341851,4.236117549992967,-10.787531271476352,-5.962270786502515,0.5891429349808707,4.236117549992967,1.86176920272346
1908,1.1630592769073893,-0.16952825152602105,2.8304396633466347,-10.600454521136733,-6.77648383240873,0.9935310253813683,2.8304396633466347,1.8769148375230138
1909,1.1782858906647529,0.10748810407993509,3.2185076927167557,-10.41214830397175,-5.907866616510305,1.285773994744688,3.2185076927167557,1.886021345288471
1910,1.0605131209612155,0.3723717067731433,3.1818089684135664,-10.223250252079039,-5.608556455931113,1.4328848277343589,3.1818089684135664,1.8884905530858376
1911,0.8230346055150527,0.5952237381715694,3.688792589038828,-10.034450193354582,-4.927399260629132,1.418258343686622,3.688792589038828,1.8842019102748875
1912,0.4926558050296369,0.7508897064716329,4.9203969623892885,-9.846409870024061,-3.682467396133503,1.24354551150127,4.9203969623892885,1.8739660952688997
1913,0.1066683285458922,0.8217987674717878,3.465595349185473,-9.659656974300802,-5.265594529097649,0.92846709601768,3.465595349185473,1.859067469975324
1914,-0.2913593684342582,0.7999470390331302,3.0670378139304644,-9.474596376028996,-5.89897089149966,0.5085876705988721,3.0670378139304644,1.8423638949921806
1915,-0.6564997868054344,0.6878010417453773,6.273424255620803,-9.291184195302366,-2.9864586847416197,0.031301254939942846,6.273424255620803,1.8267739990438958
1916,-0.947537589182394,0.4980192896542691,8.557115589610838,-9.109241576220217,-1.0016442861375037,-0.44951829952812483,8.557115589610838,1.8129382484944845
1917,-1.1316217938240953,0.25202345658296366,4.230696812977135,-8.928596545603469,-5.577498069867465,-0.8795983372411317,4.230696812977135,1.8008020452488704
1918,-1.1879738393336758,-0.022419601910271283,3.706118302970662,-8.749081167170443,-6.253356305443728,-1.2103934412439472,3.706118302970662,1.79028884999064
1919,-1.1102329711871999,-0.2943320409204697,2.8891865790066693,-8.57053877560534,-7.085917208706341,-1.4045650121076696,2.8891865790066693,1.7812761219557416
1920,-0.9071742138631188,-0.5330216599976145,2.3153408074622064,-8.392825942779295,-7.517681009177822,-1.4401958738607332,2.3153408074622064,1.7732376849464515
1921,-0.60171788724679,-0.7115462947423122,5.255395720033102,-8.21589123861605,-4.273759700572051,-1.3132641819891022,5.255395720033102,1.7653952935261152
1922,-0.22834246845150655,-0.8097549219251906,2.647380604394043,-8.039746884074072,-6.430463670056726,-1.0380973903766972,2.647380604394043,1.7573473450377541
1923,0.17080717692375813,-0.8165622124513757,6.300718119243429,-7.8644217696085,-2.209458685892688,-0.6457550355276176,6.300718119243429,1.7489377342020207
1924,0.55067690950236,-0.7311997913023811,1.9954897466882424,-7.689959337233668,-5.874992472345446,-0.18052288180002107,1.9954897466882424,1.7399553064388495
1925,0.8683888160132571,-0.5633029681033964,5.4899324789504576,-7.51643070832073,-1.7214123814604116,0.3050858479098607,5.4899324789504576,1.7301162077256604
1926,1.0880810669811811,-0.3318231485764322,3.0593954650373747,-7.343936095688536,-3.528282712246412,0.7562579184047489,3.0593954650373747,1.7197278636878544
1927,1.184955831793574,-0.0628886887721208,4.277964002222166,-7.172485135583159,-1.7724539903395389,1.1220671430214533,4.277964002222166,1.7099158849082752
1928,1.1480783414821851,0.21314435118122055,4.310096507806032,-7.0019529187068805,-1.3306337182374435,1.3612226926634057,4.310096507806032,1.7011412613123333
