time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1849,1.412693107581498,-4.116764694374336,2.775054626790947,-1.3623615192094491,-0.0729305417526597,-3.729262772146213,-0.38750192222812263,-0.3875569905647601
1850,5.841454865908042,-2.1547274903962497,2.789398062970781,3.052056802937261,0.011502490809955903,-3.658322972535938,1.5035954821396884,-0.3838784336442457
1851,2.0402472797508384,-4.949983178968446,2.803798163758991,-0.7635508840081524,0.06800280283786915,-3.588507595046421,-1.361475583922025,-0.3559507386446971
1852,2.5352241983800665,-3.466244616497259,2.8182537614983416,-0.2830295631182751,0.09626600545448093,-3.5198061077477085,0.0535614912504494,-0.31600673165477744
1853,0.906164516280706,-5.871008653137212,2.832763688531614,-1.9265991722509077,0.12695666041055576,-3.452207978709782,-2.4188006744274295,-0.27316700174647446
1854,6.350662349143363,-0.25969300630391084,2.8473267772015713,3.5033355719417916,0.18565845209965703,-3.3857026760026896,3.126009669698779,-0.23674588392277185
1855,4.3996826414420065,-4.378040378693662,2.861941859850986,1.5377407815910207,0.29215526027860594,-3.3202796676964565,-1.0577607109972051,-0.19765414992321334
1856,-4.014940927379754,-2.742994408278303,2.876607768822621,-6.891548696202374,0.4108917141028424,-3.255928421861128,0.5129340135828251,-0.16771885602665942
1857,1.8828372898253969,-4.085443542070286,2.8913233364592577,-1.0084860466338608,0.5083118085874048,-3.1926384065666893,-0.8928051355035969,-0.14433317480743718
1858,-0.1544280687769839,-3.3543904854595197,2.9060873951036603,-3.060515463880644,0.5891917581404914,-3.130399089883186,-0.22399139557633374,-0.11491264247542003
1859,6.206572597966122,-1.276258471970036,2.9208987770985995,3.285673820867523,0.6561763635468831,-3.069199939880643,1.7929414679106068,-0.07145402407452084
1860,1.2180429432744182,-3.7015274362892825,2.9357563147868397,-1.7177133715124215,0.7392238625203662,-3.009030424629106,-0.6924970116601763,-0.006050281637339106
1861,8.27469918177193,-2.504009725630358,2.950658840511162,5.324040341260769,0.8376537524555155,-2.9498800121985607,0.4458702865682027,0.07293545895014604
1862,4.096653020411421,-4.602546886128927,2.9656051866143303,1.1310478337970906,0.9401524348307658,-2.8917381706590524,-1.7108087154698746,0.14563104397159207
1863,8.358780133460858,0.4661115870662469,2.980594185439115,5.378185948021743,1.0412690872966268,-2.834594368080605,3.300705955146852,0.19435654459816057
1864,1.986430823388184,-5.545174875346531,2.995624669328282,-1.009193845940098,1.1431996879045816,-2.778438072533265,-2.7667368028132655,0.22361113583773348
1865,1.58831553773894,-2.4994098367445847,3.0106954706246096,-1.4223799328856697,1.222169171882232,-2.723258752087019,0.22384891534243412,0.2436578327806572
1866,7.438263774275247,-1.2268670403344837,3.0258054216708645,4.412458352604382,1.2590091620622816,-2.669045874811911,1.4421788344774273,0.26777297016101254
1867,2.3717892328182093,-3.1583214689662396,3.0409533548098158,-0.6691641219916065,1.23403753236196,-2.615788908777967,-0.5425325601882727,0.28777752185886435
1868,7.279171083850477,-0.5632258043561758,3.056138102384229,4.223032981466248,1.1517222102805933,-2.563477322055229,2.000251517699053,0.2965536996960324
1869,7.3542101366853725,-0.37487981171856727,3.0713584967368837,4.282851639948489,1.0509129427585029,-2.512100582713688,2.1372207709951208,0.29225521546042765
1870,1.6562176331475886,-4.042078862900768,3.0866133702105456,-1.430395737062957,0.9485559665255809,-2.4616481588233867,-1.580430704077381,0.26741339612208276
1871,2.745097931278908,-2.912362117487377,3.1019015551479843,-0.35680362386907616,0.853746833067836,-2.4121095184543506,-0.5002525990330264,0.2244358904610678
1872,4.550729853766901,-2.511543166213082,3.1172218838919643,1.433507969874937,0.7560400830255969,-2.3634741296766215,-0.14806903653646053,0.1771184402524777
1873,4.74788514167429,-0.632723040991057,3.132573188785267,1.6153119528890234,0.6409817076034434,-2.315731460560192,1.683008419569135,0.13184491587173322
1874,4.9833925636445455,-0.5862352268516402,3.1479543021706564,1.835438261473889,0.5061621571283975,-2.2688709791751034,1.6826357523234632,0.0948894402321335
1875,-0.10953264613381841,-4.831643304382641,3.163364056390903,-3.2728967025247213,0.3845753366808044,-2.2228821535913816,-2.608761150791259,0.08104707952112035
1876,1.1041565545295386,-4.197078155633972,3.1788012837887716,-2.0746447292592327,0.30407218961333277,-2.177754451879067,-2.019323703754905,0.09073920295413174
1877,4.921424828898324,-2.0804507596696835,3.1942648167070424,1.7271600121912818,0.2570372863157453,-2.1334773421081543,0.053026582438470804,0.11252083856833212
1878,4.349516931275913,-1.3651630489143787,3.20975348748848,1.1397634437874329,0.24055839990314393,-2.0900402923486845,0.7248772434343058,0.1406752096395996
1879,1.6281645610397506,-2.671651229248833,3.2252661284758553,-1.5971015674361047,0.22545454840538284,-2.047432770670683,-0.6242184585781501,0.16360608619024608
1880,4.191460935762516,-0.06033122770156467,3.240801572011938,0.9506593637505776,0.1839593802651385,-2.0056442451441745,1.9453130174426099,0.16895596847948083
1881,1.4336193804610848,-3.7446326857168954,3.2563586504394926,-1.8227392699784077,0.12481912020638374,-1.964664183839199,-1.7799685018776965,0.16870955196737
1882,4.429895305465271,0.0958754111384269,3.2719361961013,1.1579591093639712,0.05736200057695818,-1.9244820548257537,2.0203574659641808,0.1781074769254424
1883,4.996386563340479,-0.8963934613898884,3.2875330413401245,1.708853522000355,-0.022257812809172432,-1.885087326173878,0.9886938647839897,0.19920546853682763
1884,4.828102879602341,-1.4178971329941739,3.3031480184987365,1.5249548611036041,-0.12936092983423242,-1.8464694659535974,0.42857233295942354,0.20846943579390073
1885,2.53672008088266,-1.7100549346697318,3.318779959919901,-0.7820598790372411,-0.2659266676825015,-1.8086179422349495,0.09856300756521774,0.18686902559861224
1886,3.636268231448959,-2.20771102615106,3.3344276979463983,0.3018405335025607,-0.41657682620970576,-1.7715222230879348,-0.43618880306312535,0.13827097778256267
1887,2.5145981162371895,-1.2756597879502323,3.3500900649209933,-0.8354919486838037,-0.566600127036536,-1.7351717765825911,0.45951198863235887,0.06780826090097686
1888,2.0436255501446103,-2.202322869972536,3.3657658931864556,-1.3221403430418452,-0.7169722849002008,-1.6995560707889439,-0.502766799183592,-0.018129881815669508
1889,2.2043748259285296,-2.2045180447119135,3.3814540150855503,-1.1770791891570207,-0.8646934869518074,-1.66466457377703,-0.5398534709348835,-0.10951682761195367
1890,1.2224645884084486,-1.2865358809771996,3.3971532629610586,-2.17468867455261,-0.9828716358778622,-1.6304867536168517,0.34395087263965207,-0.1862340879429348
1891,2.5409343448180377,-1.2678768956926385,3.412862469155744,-0.8719281243377064,-1.0505015056734397,-1.5970120783784458,0.3291351826858073,-0.2395825274950827
1892,0.5831130361080161,-2.721481695832493,3.4285804660123778,-2.8454674299043616,-1.0570042787870702,-1.5642300161318379,-1.1572516797006553,-0.2663613284256797
1893,2.8256937676762113,-1.7895302383017295,3.444306085873724,-0.618612318197513,-1.0223525507223485,-1.532130034947064,-0.2574002033546656,-0.2851870628108441
1894,1.566357851624643,-1.3950174253697347,3.4600381610825632,-1.8936803094579202,-0.966528395477201,-1.5007016028941278,0.10568417752439307,-0.3108355297176515
1895,1.8334581817905344,-3.605478563375001,3.475775523981661,-1.6423173421911264,-0.8900112702503065,-1.4699341880430656,-2.1355443753319356,-0.33866080413949984
1896,3.2391771277499743,-1.589509907277512,3.491517006913786,-0.2523398791638116,-0.7962640538182642,-1.4398172584639033,-0.14969264881360878,-0.361149499608311
1897,2.6074124648169916,-1.806951943278832,3.5072614422217043,-0.8998489774047127,-0.6909397975786419,-1.410340282226675,-0.39661166105215684,-0.3628328427778587
1898,6.18106903006407,-0.48270280368952156,3.5230076622481956,2.6580613678158747,-0.5737040013318573,-1.3814927274013873,0.8987899237118657,-0.33487160539244465
1899,3.895852225511048,-1.3562825692870957,3.5387544993360254,0.3570977261750228,-0.44709436964271293,-1.353264062058075,-0.0030185072290207504,-0.28231472398839785
1900,3.0772004266177313,-1.7056146948560906,3.554500785827963,-0.47730035921023184,-0.3285665946061929,-1.3256437542667634,-0.37997094058932723,-0.2187935556794073
1901,1.757669078317968,-2.814217850503638,3.570245354066774,-1.812576275748806,-0.2350854322795172,-1.298621272097487,-1.515596578406151,-0.16389698314118323
1902,2.3154884332233205,-2.9802129730676534,3.5859870363952386,-1.270498603171918,-0.17974168458093273,-1.2721860836202534,-1.7080268894474,-0.12534696932392805
1903,6.05295433143431,-0.05384548415335199,3.601724665156121,2.4512296662781887,-0.1563030042128396,-1.246327656905097,1.192482172751745,-0.09654655619992408
1904,2.2911808743669235,-1.5982906062350213,3.6174570726921926,-1.326276198325269,-0.15195372415185804,-1.2210354600220426,-0.37725514621297873,-0.0755792032239316
1905,3.525449487036984,-0.20118162143280588,3.633183091346217,-0.10773360430923296,-0.15445210447944477,-1.196298961041124,0.9951173396083182,-0.05235167080624112
1906,4.361448480161944,0.5648944503377871,3.6489015534609752,0.712546926700969,-0.14727488251125917,-1.1721076280323506,1.7370020783701376,-0.0104119901588971
1907,4.234932265786163,-1.935210016459833,3.6646112913792317,0.5703209744069317,-0.1079196336246352,-1.1484509290657554,-0.7867590873940775,0.05016513499884888
1908,2.8296546244072895,-1.3736444058621307,3.680311137443757,-0.8506565130364674,-0.02412525386095062,-1.1253183322113642,-0.24832607365076642,0.12488510217383718
1909,3.2176116715651615,-1.878434815246072,3.6959999239973156,-0.4783882524321541,0.0813580269595733,-1.1026993055392094,-0.7757355097068626,0.19704679225801774
1910,3.1809239634592643,-0.7572992074500617,3.711676483382688,-0.5307525199234235,0.1773056698863677,-1.0805833171193018,0.32328410966924004,0.2529616097453551
1911,3.6877632162147527,-0.1995152842444199,3.7273396479426393,-0.03957643172788661,0.23958704965245983,-1.0589598350216742,0.8594445507772543,0.2891930156845968
1912,4.919016464468645,-2.167000512802662,3.742988250019939,1.176028214448706,0.2654533687955971,-1.037818327316352,-1.12918218548631,0.3160665594748457
1913,3.4646294576835,0.2932914666762655,3.7586211219573524,-0.2939916642738525,0.27138733136048765,-1.0171482620733672,1.3104397287496328,0.35563144644902805
1914,3.066185345329259,-0.09022551642491741,3.7742370960976603,-0.7080517507684014,0.26230128947424663,-0.9969391073627316,0.9067135909378142,0.4191849201525238
1915,6.271657657076317,-1.6715894863958887,3.7898350047836264,2.4818226522926907,0.2599297843878911,-0.9771803312544775,-0.6944091551414112,0.5084728553518008
