time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,4.497521527439243,3.5930727703804966,3.5454930540559904,3.6558808550321675,3.3391920187178847,3.7287048124694078,3.653938723585961,4.560071557084493,3.514159643679813,4.0570903193014285,3.8542498229951327,3.650999796404646,4.203502510886734,3.060363815881404,3.251766205097981,3.778714668206966,3.7077529685795074,3.3063094155382977,3.8306793876590906,2.5206061578393246,3.923806128992009,4.206110278535311,3.2598378930096406,3.4504960747417712,3.755286463366243,3.159448179494593,3.184679651034994,3.393377964084321,3.651147339994454,4.320427547519055,3.062965149382242,3.3105772874858097,3.7331897418383075,3.2932998415545978,3.9778097572892968,3.138964952343155,3.987433967109375,3.134008460692952,3.3710065291628766,3.8724471785605097,3.0870342895236824,3.7325989559325734,3.458927143704038,3.4639308325063123,3.469215578309486,2.5459150569741595,3.1813224053366884,3.8377633792954136,3.507787198142429,4.061339003793503,2.944966320064406,3.7921946372458493,3.5727523816780415,3.843367133777056,3.3071029895355775,3.203307816673613,2.878309393648113,3.609141229972783,3.9361873643958134,4.1301884262819755,2.9975130762285307,3.569087149334589,2.2616790850653956,3.086803421901223,3.6792591991582757,4.1645638940394125,3.3655755475956717,3.31373267063225,3.7549056029469874,3.5572874124974163,3.7109958327238157,3.1029794737951732,2.754360525476587,3.7154590087616235,4.045261500178361,2.8268228035502485,3.442865482141997,3.1558526909139406,3.404532136941425,2.9474311657769015,3.636680510375241,3.55522270033096,3.385622469216658,3.9481339701526252,3.26165070223972,4.251511702277337,3.353639460772966,3.6941560717834943,3.247194472147532,3.584128369851669,3.6302512953987875,3.286527064170146,4.041558146309807,3.5013314075131508,2.970694773075593,3.8546301218332157,3.630785540859991,3.182126584730227,3.0070307020484233,3.7891574647252924
1892,4.492185738568093,3.5879871415775533,3.5420678806090944,3.654165698078291,3.3359369232075675,3.723004443497606,3.655376471232854,4.554507859756098,3.5107431337617445,4.054167789430867,3.848171205525732,3.641166287148465,4.200511269446059,3.0603726932622166,3.248459744907013,3.7786209423289208,3.709566187745592,3.3054894873072005,3.828892666109205,2.514029202076884,3.9189286968371295,4.2076748610589565,3.258507274213036,3.4461461710028196,3.750720129351066,3.157166750084679,3.1831438197871087,3.389077041021986,3.6550537952380857,4.3171059420852576,3.0590441819673053,3.3066381588963,3.7268709555858592,3.2885506206785475,3.971157511939394,3.140469406859463,3.9823799688136496,3.1332696946449445,3.3700639810725086,3.8712642313336776,3.084642344946449,3.724032605713745,3.4584289254806144,3.464067208671544,3.464494489022716,2.5463406897752794,3.1748170963741007,3.832250748892463,3.5104088757377827,4.05668358452294,2.93886112389222,3.7905853844351167,3.5742220750423837,3.8434055586515203,3.305174941017537,3.1971173457903124,2.877432280939791,3.6064266833973946,3.9308751151956223,4.126191063683189,2.994188031239222,3.5622190885085736,2.259546661709839,3.0866727070057376,3.679434542688087,4.160605625798173,3.359683032932006,3.313950313294338,3.750881889397766,3.5515658272052075,3.7092374694040764,3.101399763433106,2.752416980651029,3.7170689131067913,4.045235042175559,2.8273217952312013,3.4417957641798314,3.15636122661461,3.40418999764613,2.9452585792842445,3.631238769504286,3.5503289653152237,3.3811734057092213,3.9437523673183694,3.2577311533839026,4.249597793325188,3.3501047403927586,3.6935893121247076,3.245662048729585,3.5818569719849513,3.6206099857431084,3.286332702574928,4.032135721060115,3.5046221268631417,2.9705618014491453,3.8528337724350425,3.6290437532715902,3.181383267255855,3.006567609336921,3.7841780260044278
1893,4.48346541221003,3.5820954999319454,3.539656721200659,3.652583517721286,3.3317292298074097,3.7158210613983655,3.6595927321476296,4.543989953725394,3.5054745484749628,4.049981967319249,3.8390909684103036,3.623431487283124,4.194241497878215,3.0617668289922406,3.2436462895006546,3.778691769457776,3.714147668161818,3.3041075785272778,3.824134831106525,2.504124852492655,3.9122120745117073,4.212322197517189,3.257718115347217,3.440291152586923,3.743511715135588,3.1551131358621642,3.180356841898586,3.3827637023660095,3.6619782595970385,4.31110801696871,3.0545528864856575,3.301750897409228,3.719635648744468,3.281066945650455,3.959892217361034,3.1444717472376915,3.9750107441262905,3.1343894227676383,3.370071975945894,3.869247186503202,3.0815901991277794,3.7119816820505758,3.458080367491654,3.464704297799468,3.456312874913632,2.5483583486673744,3.1647950342125064,3.823134464999347,3.514262172659004,4.0478054501603555,2.9312825368794915,3.789298378906807,3.5766701375748866,3.843108775495274,3.303464475617286,3.187178482429651,2.877732994884026,3.602897565024845,3.9197542379870587,4.118307116893618,2.9906497576511626,3.551177010338993,2.259216520438363,3.088259142051921,3.678175839240314,4.152552512242753,3.3515767724477463,3.315869597718324,3.7462815604148414,3.5433293069116267,3.7063632445650008,3.099336515802582,2.7499157685164644,3.719641022540756,4.0476964654217085,2.829446067146959,3.4399463264062113,3.1577772102936574,3.405022925308474,2.941812447367882,3.623808955419241,3.543557577277303,3.3742961967108798,3.9379831650060737,3.2520957891610713,4.246263027668142,3.344071925937131,3.693118219669822,3.2439357447251638,3.5781105914427513,3.606485396194694,3.287148648831897,4.01676402156407,3.5106027222186587,2.971384087627529,3.851320842952024,3.624637449033461,3.1806040019943715,3.0066998955843793,3.7754208713636395
1894,4.472259472812858,3.5793231313683638,3.542250731982177,3.652874727185269,3.328555242356801,3.710266331743659,3.6685757852191436,4.527965330100185,3.498948012886869,4.04535744976716,3.828823459503452,3.598257810543952,4.184105079680798,3.0659535638475788,3.238295643324376,3.779836079671215,3.7231323822109363,3.3029088051750133,3.8157810661141767,2.4926457998478035,3.9060906711384202,4.222175559968155,3.259454868441116,3.4348886261281475,3.734891561890219,3.155452448940048,3.177232077602641,3.3764548063339905,3.6730381602427453,4.3025372011749585,3.052254208687879,3.298247945180215,3.715183958222079,3.2722560497564945,3.944719653380808,3.1529616961997764,3.967647595120045,3.139566517861807,3.3732230237354965,3.8667196750341493,3.079460940396608,3.6992727345490195,3.459280250549126,3.467048905919805,3.446046251805601,2.553165618607256,3.152762693719664,3.8115721542411674,3.519303373225684,4.034432645694173,2.926039468512096,3.7898093244627695,3.580377344619299,3.843393924026337,3.303996841245187,3.174826888062885,2.8811795890989345,3.6003104512632067,3.9013912786906246,4.106244298134376,2.9896266852067743,3.5373188447696258,2.2646212288117074,3.093397079331499,3.6745203738451426,4.140171680841371,3.3434535534282084,3.3213225733512264,3.7437658032952115,3.5347192829254492,3.702404879702197,3.0984794964408646,2.7481270947304104,3.72364543939975,4.055797756473698,2.8348249445795837,3.438218366175274,3.160917527304612,3.4084415334587703,2.937991382623606,3.6164167247846546,3.5373123593510414,3.366626215062851,3.932637690939469,3.2467542773851576,4.241747846383497,3.3371336850069255,3.6934772091589974,3.2435947833092182,3.5732922918846555,3.5906460507756055,3.2907891726619543,3.9966227998421466,3.5201590494045742,2.975030513528747,3.8518295485518106,3.6174313831412874,3.180806677712633,3.0092028525081993,3.7630665795256935
1895,4.46001810565118,3.5831045481391666,3.551620978279848,3.656586981834984,3.328188654396431,3.7083761157827233,3.6834793256131704,4.507670041661385,3.493371520107962,4.040895007222893,3.8188948468561,3.5692372997748034,4.171651509879188,3.0727954047140926,3.233846971003178,3.7825522470644657,3.7371565580665056,3.303797371359911,3.80695812159507,2.4818333309900265,3.903341222340968,4.237572203877518,3.265903194124169,3.432384254089378,3.7274372349177387,3.159984372178206,3.1772815179469927,3.373135315449227,3.6895335826970044,4.292936445041544,3.055255598169131,3.297508775977507,3.7154820820183954,3.265412319333718,3.9281036075415,3.1677248640997746,3.9636425880644577,3.1499343203382058,3.3828126926301305,3.8647450097226344,3.0807673240352873,3.68831727567855,3.4628396942086948,3.4731322754489824,3.436431486922009,2.562355357985675,3.140345460332643,3.800349212963594,3.5266574974111364,4.0186061154846975,2.925260981404705,3.793853989764111,3.5868306664966987,3.846126029637462,3.309111946798806,3.1624848391373384,2.889003585346579,3.600203003484266,3.877939896520255,4.0920090039317,2.9942441286746035,3.520957300629375,2.279045643321167,3.102770987967123,3.669620860281615,4.125289321290797,3.337636962488917,3.3315999679914654,3.7454450183886845,3.5291778812744834,3.6989131919056017,3.1017595025256295,2.749486328598225,3.729517551742463,4.070037286813193,2.8441099731053754,3.438694197877572,3.167352370931953,3.415949279593562,2.9352814613146183,3.6111827434024057,3.534227854344314,3.3609005242229184,3.9299147776834165,3.2442045765977046,4.236901014023777,3.3320996892913346,3.6953619510974356,3.2452146187350728,3.5686476770372533,3.5752816035749913,3.298605892699724,3.973607868831577,3.535301817677059,2.9834069880778724,3.8552949912031664,3.609144443907315,3.183971097669245,3.0165028940316585,3.7489055066399235
1896,4.448232807089312,3.596342363360243,3.5685992734008476,3.6649854548254,3.3322364612540323,3.71166662453823,3.705002433518656,4.4848289794294605,3.49145937235555,4.03701597170512,3.8105097562853896,3.540934610900486,4.159080573749723,3.0815855685273963,3.2318687264682833,3.787085060476265,3.7564483371356694,3.3089192065241946,3.80175961077744,2.4740252800318974,3.9065034465958437,4.258103750451516,3.279032306591514,3.435116236165614,3.724012572634434,3.1701386981799207,3.184820655931695,3.3758678191097236,3.71253694600135,4.284324659421861,3.066556512133749,3.300505430363847,3.7217143967637956,3.2642661449203825,3.912927453006594,3.190340619415606,3.9664406765408877,3.1660458316880646,3.402283323470199,3.8645959658062257,3.0882132444081023,3.6811957559021025,3.469282015876445,3.485161385070974,3.430404631356856,2.577608945645782,3.129011310143772,3.792673372758104,3.537669481466459,4.00309520962816,2.9303706341486357,3.8031386472922613,3.5978012031375783,3.853319745154433,3.321027403404724,3.1528218483751314,2.901995071857897,3.603906680299156,3.8526244241511964,4.07826940395438,3.0075512264273208,3.502088146156712,2.3052876068501504,3.11649163290709,3.665202773702072,4.110239242506868,3.3362966939484195,3.3476007059665047,3.753052617672008,3.5304208243069546,3.697863270350217,3.1123921898358198,2.7566656503943854,3.737643025588424,4.0897324054961715,2.8575190375897996,3.44363550607909,3.1787694879716444,3.4288819771304713,2.935267570036162,3.6101693588021977,3.536869344027478,3.3601064420718707,3.9320233363647095,3.246861692141918,4.232724629029221,3.3320884159362496,3.699304102122598,3.2488479152820293,3.5655722853371152,3.5622314275145506,3.3116072495268334,3.9497800697505703,3.5583029007555744,2.9983107741227677,3.8622584988014275,3.6020129542316326,3.192305705780223,3.03106163151325,3.735170598500437
1897,4.436212623962943,3.6167420557296115,3.5915519249492434,3.676467283186682,3.340557361213241,3.719267669027806,3.7316769860814425,4.459241182388931,3.4943308736174306,4.032850833073587,3.8019572844152183,3.515050070258372,4.146916080945857,3.0913801017824927,3.232915507916969,3.7923464464763246,3.7803456183712303,3.317909751986976,3.79940734767672,2.4697787119605685,3.9132672312656425,4.281983768456614,3.2969334189545574,3.4415124609158454,3.724447029309159,3.1840889722189303,3.201499580821041,3.383729036610914,3.7396071931018593,4.27773948143952,3.0854330541185604,3.306821071873136,3.7323869500536144,3.2687938763349234,3.898992838831621,3.2202101762233326,3.975264248014838,3.1858458790486655,3.43116700339567,3.8665648910484407,3.1020032979912404,3.6770081805369337,3.4779276008119275,3.5032806975486697,3.4268747479412642,2.5993735538172213,3.1174867857234823,3.789002177051053,3.5512848919451656,3.988933836127879,2.9406112531763817,3.8173618794262865,3.613002803107772,3.864313879110277,3.3385556334252797,3.1460634383137265,2.9185307491423096,3.610742067420345,3.8258590740678766,4.065358706570956,3.0290005637161244,3.4810390759013288,2.3420121530898097,3.1326304426842277,3.6608035692484986,4.094400105857279,3.338543885339549,3.3675981724359705,3.765496077200492,3.5387628705236995,3.6994521407530545,3.130750330901453,2.7695094778817086,3.7478296337313033,4.111423798479263,2.8740443560613826,3.4520114978499716,3.1946755641293034,3.4458793592301884,2.937783280760833,3.613539474340808,3.5450816819462627,3.3646184926812506,3.938900298278414,3.253449822717096,4.22923747631244,3.337754525851091,3.7040095753004376,3.2525579339610733,3.563443951359906,3.550836505527899,3.3283591415283986,3.9254713560363985,3.5891874364738996,3.0194392001354586,3.8716935376833383,3.5961798314247506,3.2060295324392385,3.0522952739175757,3.722072276859665
1898,4.422299441961366,3.639657354800061,3.6177046259897594,3.6881506716522594,3.3523504786507807,3.729205314835049,3.7610577880859175,4.429877456170974,3.5024493584912353,4.027045974291017,3.790319238895714,3.4921385352015655,4.135027784154133,3.1012241364047455,3.2372140539409244,3.796714755699906,3.8077546225517445,3.329361203248604,3.7969534394351534,2.4689618229036103,3.919175079250028,4.306870827076459,3.316004564206425,3.448153699601706,3.7272058934100194,3.1985938583368423,3.22773406129091,3.3939581823509624,3.7667512437030304,4.273806050983886,3.109442346381588,3.315467931836249,3.7447711770578795,3.277356731204808,3.8847830540957773,3.2557725173808194,3.98737052362641,3.206187544133625,3.467199848185878,3.87056303523738,3.121292763040504,3.6736281138270055,3.48763778273403,3.5268234031266044,3.4229900305119276,2.6276153878336572,3.1034082021249354,3.7886223000331753,3.5654086742713798,3.976471494883098,2.9543265261714424,3.8352945703378083,3.6312161783152597,3.8772642042535743,3.3589940795572915,3.1414209455989983,2.93601202469028,3.619121745929492,3.7968746896111494,4.052541977939663,3.0564414214923996,3.458384156568286,2.3860449120787663,3.148416835439498,3.655074998563661,4.075899326918231,3.3421811305954474,3.3886327770647107,3.780388184112242,3.552954956843717,3.70315086430951,3.1559563236240074,2.786649829693335,3.7596781801677537,4.13036599317099,2.8921790442834805,3.4612912635368254,3.213660390258193,3.4643867634460257,2.9418455788643705,3.6206181398889736,3.557477843414505,3.37364017197169,3.949444483386886,3.261044311839134,4.22605914328642,3.3486596523443524,3.707406999048901,3.253537080278406,3.560716789825893,3.5393565409793037,3.3463931932907443,3.9003126701533297,3.6268824475743244,3.045587765362381,3.8818268206353856,3.590894665745221,3.2245189574000754,3.0782794529869673,3.708890923480954
1899,4.406344552488388,3.6639619487309005,3.6461155811762325,3.699686447345245,3.3692679389576963,3.740605809138291,3.792706071143064,4.3970108760380455,3.516555474052536,4.020830579973165,3.7766499917308405,3.4740117835128803,4.124701364191683,3.112493858831078,3.2465837932618147,3.8009371296020777,3.8380298938090007,3.3441775249829497,3.7939405669436166,2.4730305933741725,3.9238882559533117,4.333454772535212,3.3363358923336506,3.4530183637010037,3.7318225244230607,3.213822198668499,3.2626488053758784,3.4052156415531343,3.7937447002693947,4.272860448843971,3.137300358747188,3.327028703109738,3.7579255791481003,3.2904909821164186,3.870845014348525,3.2969282338339756,4.001067065551904,3.2278106152495845,3.509189220018518,3.8773642022438892,3.1468435484961077,3.672289123592094,3.499442858294355,3.557249479051112,3.4188458200154237,2.663292661990946,3.0884673102449067,3.7921366563514525,3.5802100453478403,3.9669530118622998,2.9723854275902095,3.8562363391644805,3.651991978012381,3.8920394371848843,3.382014259439048,3.1398221837533224,2.955667949918954,3.6286486941590734,3.766486034096399,4.0392026353884525,3.0895102903957383,3.4356659798559797,2.4369797128138693,3.164591298528796,3.6491584548656775,4.055439892579269,3.3477161392128796,3.4094260052113867,3.796880566080052,3.571965925072673,3.7098179294625044,3.188018615237578,2.808548193390905,3.773896511825834,4.145400900907132,2.9124804272460203,3.4706266809499997,3.2363404435053944,3.484202589050005,2.9467364854114564,3.631369024024975,3.5735030196636153,3.386847927938854,3.9630542222473952,3.2691862908928915,4.223694674185534,3.3646835170767275,3.709823094084781,3.2517523805565496,3.5568044526280307,3.528019564425575,3.366244575264883,3.87521813786071,3.6697089169154395,3.0770668615165864,3.8917349038486204,3.5865764569177028,3.2482705886632868,3.108960702518342,3.695014908130201
