time,one,trend,total,rate_slr
1964,-0.1275019838324231,3.230947083373718,3.103445099541295,1.2663393148902435
1965,-0.1275019838324231,3.3565557117082876,3.2290537278758644,1.2469705548001109
1966,-0.1275019838324231,3.4803411943337403,3.352839210501317,1.2309710283376973
1967,-0.1275019838324231,3.602749917375827,3.475247933543404,1.2201455967744423
1968,-0.1275019838324231,3.724370313688629,3.5968683298562056,1.2168197144735582
1969,-0.1275019838324231,3.8461138602705387,3.7186118764381155,1.223623154802591
1970,-0.1275019838324231,3.969094944649147,3.841592960816724,1.2420477373437833
1971,-0.1275019838324231,4.094523407739295,3.967021423906872,1.2727981637183672
1972,-0.1275019838324231,4.2236545773928205,4.096152593560397,1.3141951549380115
1973,-0.1275019838324231,4.357362438726898,4.2298604548944745,1.3626784392750801
1974,-0.1275019838324231,4.4961902652478365,4.368688281415413,1.4162971744490704
1975,-0.1275019838324231,4.640621873616712,4.513119889784289,1.4744697994485012
1976,-0.1275019838324231,4.791084225137537,4.663582241305114,1.5357054776026668
1977,-0.1275019838324231,4.947762969137245,4.820260985304822,1.5973384352131248
1978,-0.1275019838324231,5.110551912180162,4.9830499283477385,1.6569211641677706
1979,-0.1275019838324231,5.279147201970799,5.151645218138376,1.712179504841953
1980,-0.1275019838324231,5.452987813148552,5.325485829316129,1.762095281093976
1981,-0.1275019838324231,5.631566258189594,5.504064274357171,1.8075671499091328
1982,-0.1275019838324231,5.814501243130379,5.686999259297956,1.8502584884455908
1983,-0.1275019838324231,6.001617955878713,5.874115972046289,1.893176025441199
1984,-0.1275019838324231,6.193136448218619,6.0656344643861955,1.9388157528758088
1985,-0.1275019838324231,6.389381106453874,6.261879122621451,1.9883870237772072
1986,-0.1275019838324231,6.59081385297406,6.463311869141637,2.0422771215775226
1987,-0.1275019838324231,6.797836530769379,6.670334546936956,2.09900122341391
1988,-0.1275019838324231,7.010614097656842,6.883112113824419,2.157482278354803
1989,-0.1275019838324231,7.2293329864403395,7.101831002607916,2.2189801055013314
1990,-0.1275019838324231,7.454410118757108,7.326908134924685,2.2847993687318757
1991,-0.1275019838324231,7.686292860186715,7.5587908763542915,2.3546422021928404
1992,-0.1275019838324231,7.925338559195676,7.797836575363253,2.4274779187679396
1993,-0.1275019838324231,8.171788443940303,8.04428646010788,2.5003112793072013
1994,-0.1275019838324231,8.425400815057117,8.297898831224694,2.5700158133127537
1995,-0.1275019838324231,8.685791606602853,8.558289622770431,2.6363896571063172
1996,-0.1275019838324231,8.95267874647838,8.825176762645958,2.699783365610049
1997,-0.1275019838324231,9.225748279724863,9.09824629589244,2.757182059434955
1998,-0.1275019838324231,9.504115158365371,9.376613174532949,2.804436361162992
1999,-0.1275019838324231,9.786635551957461,9.65913356812504,2.840858823003174
2000,-0.1275019838324231,10.072286922966006,9.944784939133584,2.8674880550680992
2001,-0.1275019838324231,10.360133162971081,10.232631179138659,2.885791530376647
2002,-0.1275019838324231,10.649445229041335,10.521943245208913,2.8975102414952225
2003,-0.1275019838324231,10.939635211270126,10.812133227437704,2.9035042952028256
2004,-0.1275019838324231,11.2301460880819,11.102644104249478,2.9040820391318167
2005,-0.1275019838324231,11.52045161909649,11.392949635264067,2.900253361984566
2006,-0.1275019838324231,11.810196760478814,11.682694776646391,2.8937268428664797
2007,-0.1275019838324231,12.099196987669785,11.971695003837363,2.8865972811065177
2008,-0.1275019838324231,12.387516216700117,12.260014232867695,2.8814753009094485
2009,-0.1275019838324231,12.675492047851675,12.547990064019253,2.8800452590118297
2010,-0.1275019838324231,12.963525268502483,12.83602328467006,2.882941574677327
2011,-0.1275019838324231,13.25208036278714,13.124578378954718,2.890104547582979
2012,-0.1275019838324231,13.541546178019079,13.414044194186657,2.9005137103763534
2013,-0.1275019838324231,13.83218310486241,13.704681121029989,2.9127544605634537
2014,-0.1275019838324231,14.12409707013177,13.996595086299347,2.924701057963164
2015,-0.1275019838324231,14.417123316455044,14.289621332622621,2.93492060608747
2016,-0.1275019838324231,14.711081191349264,14.583579207516841,2.9434944565432364
2017,-0.1275019838324231,15.005822207763691,14.878320223931269,2.950566568485824
2018,-0.1275019838324231,15.301194505046428,15.173692521214006,2.95601382488619
2019,-0.1275019838324231,15.597024972740929,15.469522988908507,2.9597025053104353
2020,-0.1275019838324231,15.893135006108515,15.765633022276093,2.9615736783097013
2021,-0.1275019838324231,16.18933970840287,16.061837724570445,
