time,nod1,nod2,trend,total,total_nodal,rate_slr
2012,-1.094453058758337,-0.3384808334807676,13.493019773494677,12.060085881255572,-1.4329338922391046,2.940345436564087
2013,-0.9033191840131164,-0.633486597482696,13.786876339943046,12.250070558447234,-1.5368057814958123,2.936403382388013
2014,-0.6102228776594105,-0.8569873663357738,14.08030044997228,12.613090205977095,-1.4672102439951842,2.9312698228423084
2015,-0.2482474757097702,-0.9837554217960642,14.373130304511507,13.141127407005673,-1.2320028975058344,2.9249276589548145
2016,0.14174893665569274,-0.9994817804900628,14.665285981763242,13.807553137928872,-0.85773284383437,2.918686589080357
2017,0.5157453940604637,-0.9023913248279225,14.956867622327579,14.57022169156012,-0.3866459307674588,2.9136253888107344
2018,0.8315269309809181,-0.7034431699491104,15.248011059525389,15.376094820557197,0.12808376103180774,2.9101001710432683
2019,1.053449609004909,-0.4250936502196755,15.538887656536232,16.167243615321468,0.6283559587852335,2.908154735584505
2020,1.1564638373777418,-0.09876155356193332,15.82964200664229,16.8873442904581,1.0577022838158086,2.9071461340363314
2021,1.1289418532874924,0.2387182839263193,16.1203168833435,17.48797702055731,1.3676601372138117,
