time,nod1,nod2,u2_mean,trend,total,total_nodal,total_wind,rate_slr
1880,-0.6390008781792949,0.241488807448112,3.64369395569828,-9.528629877883635,-6.282447992916538,-0.3975120707311829,3.64369395569828,-3.6422214805509334
1881,-0.6473665907064535,-0.1531141496208841,1.3246769515554475,-9.89489671501438,-9.370700503786269,-0.8004807403273376,1.3246769515554475,-3.6715755248422344
1882,-0.582660599567052,-0.5304342998090908,4.276374370360782,-10.262944982852082,-7.0996655118674425,-1.1130948993761427,4.276374370360782,-3.6747562053050764
1883,-0.4521866134755447,-0.8478815147444422,4.535015716088787,-10.629847956075395,-7.394900368206595,-1.3000681282199869,4.535015716088787,-3.6476177444433855
1884,-0.2706719238688748,-1.0696238420949251,4.147607724256681,-10.992468531740759,-8.185156573447877,-1.3402957659638,4.147607724256681,-3.5878299889497356
1885,-0.05860505734151855,-1.1706320482437655,2.2563937035194197,-11.347413953865342,-10.320257355931206,-1.229237105585284,2.2563937035194197,-3.4933692972768604
1886,0.16007687311545388,-1.1395048007565145,3.2234991865743705,-11.69114239119613,-9.44707113226282,-0.9794279276410607,3.2234991865743705,-3.362367310646448
1887,0.36069007712888584,-0.9797555972973977,1.978056027908483,-12.019887415994631,-10.66089690825466,-0.6190655201685118,1.978056027908483,-3.1951518383324284
1888,0.5205902773979196,-0.7094161784963938,2.2034794617027247,-12.330172758862616,-10.315519198258366,-0.1888259010984742,2.2034794617027247,-2.996475584252156
1889,0.6217286894810646,-0.3590011896620625,2.620491932309415,-12.619182532845063,-9.735963100716646,0.2627274998190021,2.620491932309415,-2.771948621735376
1890,0.6526892839088659,0.03193616922275526,2.1657464078786193,-12.884562483209692,-10.034190622199452,0.6846254531316212,2.1657464078786193,-2.528660566478038
1891,0.6099773740326039,0.4192687231528682,2.5529051663977036,-13.12491464614067,-9.542763382557496,1.029246097185472,2.5529051663977036,-2.273305117012825
1892,0.4984140798580318,0.7592761905945793,0.7984422553737439,-13.339223506612257,-11.283090980785902,1.2576902704526112,0.7984422553737439,-2.0113597067126676
1893,0.33059214263720205,1.0135801237534108,1.6447469609092369,-13.527186587483204,-10.538267360183355,1.3441722663906128,1.6447469609092369,-1.747512170028731
1894,0.12545451531423452,1.1534758877103066,2.1204243346369114,-13.688725940618003,-10.28937120295655,1.2789304030245412,2.1204243346369114,-1.4845317518560286
1895,-0.09384382913296566,1.1631727049447425,1.4038634137540424,-13.82409293785441,-11.35090064828859,1.0693288758117767,1.4038634137540424,-1.2243407672650974
1896,-0.30254952241190664,1.041576044219494,2.8562786432173413,-13.933594094071022,-10.338288929046094,0.7390265218075873,2.8562786432173413,-0.966742518287429
1897,-0.4771048449990003,0.8024111661317492,2.3638471523633364,-14.017441441511895,-11.328287968015811,0.32530632113274893,2.3638471523633364,-0.7114311428884879
1898,-0.5978068109993693,0.4726738800883628,4.467880029482472,-14.07588032264872,-9.733133224077255,-0.12513293091100647,4.467880029482472,-0.46021125539413177
1899,-0.6510311487589493,0.08958338398968191,2.916427699225793,-14.109483692590722,-11.754503758134195,-0.5614477647692674,2.916427699225793,-0.21532323196534087
1900,-0.630770144731119,-0.30361886421717765,2.9446012608687004,-14.118944969041788,-12.108732717121384,-0.9343890089482967,2.9446012608687004,0.022330881261893865
1901,-0.5393107659969156,-0.6625500394459829,1.4758176110787642,-14.105017516338343,-13.831060710702477,-1.2018608054428985,1.4758176110787642,0.2518389322184955
1902,-0.3869765181501319,-0.9466956745470051,2.7008354849070892,-14.068577182598089,-12.701413890388137,-1.3336721926971369,2.7008354849070892,0.4685501184439467
1903,-0.19096217641817392,-1.1239827432870058,5.597441994303372,-14.011307492649554,-9.728810418051362,-1.3149449197051797,5.597441994303372,0.6665979705721181
1904,0.026607079897070417,-1.1743999130812366,1.9575238216797146,-13.935257588483665,-13.125526599988117,-1.1477928331841663,1.9575238216797146,0.8457859568437165
1905,0.24117305385949786,-1.092256330333298,3.5624275500270004,-13.84215030128081,-11.13080602772761,-0.8510832764738001,3.5624275500270004,1.0088006680240635
1906,0.4285165449552243,-0.8868239772907104,3.784214906720869,-13.733497454878853,-10.40758998049347,-0.4583074323354861,3.784214906720869,1.1578498909963741
1907,0.5674910988232597,-0.5812910941879088,3.5115232204211484,-13.610580323081535,-10.112857098025035,-0.013799995364649154,3.5115232204211484,1.294934514027144
1908,0.64240991981609,-0.21014479947522677,2.710015428643488,-13.474510552073424,-10.332230003089073,0.4322651203408632,2.710015428643488,1.4217696367566646
1909,0.6448165228984573,0.18472165431697546,3.357305684173063,-13.326226395730203,-9.139382534341706,0.8295381772154327,3.357305684173063,1.5399809433210532
1910,0.5744392620048983,0.558737594383534,3.836438883230804,-13.166514363409213,-8.196898623789977,1.1331768563884324,3.836438883230804,1.65152945787427
1911,0.43922199217319974,0.8696858560893576,2.7464472806281934,-12.995920504155348,-8.940565375264597,1.3089078482625573,2.7464472806281934,1.7588093042477482
1912,0.2544274044559859,1.0824680584534252,5.212031468012444,-12.814752502559664,-6.265825571637809,1.336895462909411,5.212031468012444,1.864007349463792
1913,0.040914244958953426,1.173066344731388,2.9896286629551216,-12.62311903426259,-8.419509781617126,1.2139805896903415,2.9896286629551216,1.9692333133269546
1914,-0.1772171225616358,1.1312544054061335,3.8844332414532783,-12.420905839894273,-7.582435315596497,0.9540372828444977,3.8844332414532783,2.076229328569932
1915,-0.3753450526939374,0.9617517760297905,7.09334738716971,-12.207873168548604,-4.528119058043041,0.586406723335853,7.09334738716971,2.186392955720935
1916,-0.5311057941932417,0.6836911181921002,7.482996379380748,-11.983627248750086,-4.348045545370479,0.1525853239988585,7.482996379380748,2.2997791167582005
1917,-0.6269178053038953,0.32845861444021723,4.996728826213262,-11.747917345196964,-7.049647709847379,-0.29845919086367806,4.996728826213262,2.4143993147669818
1918,-0.6519662757096358,-0.06384875676027442,5.28910079668924,-11.50074738579669,-6.9274616215773595,-0.7158150324699103,5.28910079668924,2.528276844954389
1919,-0.6034238515848811,-0.44894917984135346,3.712612665223861,-11.242261976206086,-8.58202234240846,-1.0523730314262345,3.712612665223861,2.63955598389229
1920,-0.4867697740301466,-0.7833743257276197,2.7076282173859783,-10.972836189018231,-9.535352071390019,-1.2701440997577662,2.7076282173859783,2.7455700785007853
1921,-0.31517140804224925,-1.0293758528925443,4.4588194538069414,-10.693147960505929,-7.578875767633781,-1.3445472609347935,4.4588194538069414,2.8415618530136477
1922,-0.10799797212758368,-1.1591862630552883,2.462633670204817,-10.404523818415502,-9.209074383393556,-1.267184235182872,2.462633670204817,2.9239774877152858
1923,0.11136576821302442,-1.1581531661166107,5.648282291042399,-10.108352462962872,-5.506857569824058,-1.0467873979035862,5.648282291042399,2.992942241402634
1924,0.3181590631054353,-1.0263931732122198,2.0437099609853386,-9.805935370134975,-8.470459519256421,-0.7082341101067845,2.0437099609853386,3.049175901795982
1925,0.4890400555840016,-0.7787787341948473,5.087726578083021,-9.498517282603675,-4.700529383131499,-0.28973867861084573,5.087726578083021,3.093671306612782
1926,0.6047205008985308,-0.4432594052683394,2.1195017814830575,-9.187201108812419,-6.90623823169917,0.1614610956301914,2.1195017814830575,3.127556961709228
1927,0.6521429330917311,-0.05770703420748593,4.2298061305539685,-8.87300589026183,-4.048763860823616,0.5944358988842452,4.2298061305539685,3.15236539709832
1928,0.6259545304979254,0.33435903614465146,3.9856171678237997,-8.556728029392755,-3.6107972949263782,0.9603135666425768,3.9856171678237997,3.1693609608766593
1929,0.5291113171401431,0.6886842271277493,1.922970517054946,-8.239133698086498,-5.098367636763659,1.2177955442678925,1.922970517054946,3.1779958520817964
1930,0.37254450060645883,0.9652739734849597,3.2379557684487184,-7.921128858976395,-3.345354616436259,1.3378184740914185,3.2379557684487184,3.177375876111066
1931,0.17392660862074397,1.132908122256317,3.6747134558577415,-7.603658522864285,-2.6221103361294817,1.3068347308770611,3.6747134558577415,3.1674612887134312
1932,-0.04432330297691229,1.1726649171768788,3.9532648242912143,-7.287636601233709,-2.206030162742528,1.1283416141999665,3.9532648242912143,3.148480870711383
1933,-0.25757020807539516,1.0800567977532973,-0.022544529439337803,-6.973962348722008,-6.174020288483444,0.8224865896779021,-0.022544529439337803,3.120614070562926
1934,-0.4417437964658279,0.8655369340391158,3.6164207531476573,-6.663513787121124,-2.6232998964001784,0.4237931375732879,3.6164207531476573,3.083980205811665
1935,-0.5760554175331293,0.5533193218397212,4.618455190315413,-6.357166307559675,-1.7614472129376697,-0.022736095693408065,4.618455190315413,3.0382598081057344
1936,-0.6453446056083887,0.17864562046474164,3.00185339200294,-6.055861825499977,-3.520707418640684,-0.46669898514364705,3.00185339200294,2.983128262114798
1937,-0.6417903222089011,-0.21619276044008592,1.9536410605842034,-5.760540655136715,-4.664882677201499,-0.857983082648987,1.9536410605842034,2.920840146396899
1938,-0.5657937581700345,-0.5866283168054295,5.211057778541058,-5.471693796220597,-1.4130580926550032,-1.1524220749754641,5.211057778541058,2.8551736754009482
1939,-0.4259330491059005,-0.8908480209111737,2.127000375095755,-5.189505920056526,-4.379286614977845,-1.3167810700170741,2.127000375095755,2.78865592073557
1940,-0.23799501570518575,-1.0945129797914568,3.6339090738242597,-4.913962612073483,-2.612561533745866,-1.3325079954966426,3.6339090738242597,2.723044979097713
1941,-0.02319322147499861,-1.1746344483732263,2.6312686487997534,-4.644896924236983,-3.2114559452854543,-1.1978276698482249,2.6312686487997534,2.659335094093649
1942,0.1942265147852879,-1.1221686911693778,1.812906416739078,-4.382095593254753,-3.497131352899765,-0.9279421763840898,1.812906416739078,2.597932656970907
1943,0.38972287326191185,-0.9430377967122503,5.888026892943446,-4.125310392842802,1.209401576650306,-0.5533149234503385,5.888026892943446,2.538483792274653
1944,0.5412291421727494,-0.6574612199833145,6.510272649591542,-3.874398834799823,2.519641736981154,-0.1162320778105651,6.510272649591542,2.4798578521360537
1945,0.631644004668259,-0.2976735051935595,4.448651574410987,-3.629338822415591,1.153283251470096,0.3339704994746995,4.448651574410987,2.420709413572004
1946,0.650761855247366,0.09571419834005514,4.078990434080782,-3.390256952085422,1.4352095355827812,0.7464760535874211,4.078990434080782,2.3593718009203224
1947,0.5964247606272717,0.4782981322040696,0.8014573036418589,-3.1574644622315264,-1.2812842657583263,1.0747228928313413,0.8014573036418589,2.2947484644691984
1948,0.47476603712856125,0.8068940168199065,3.2189629003415874,-2.9313072591915823,1.5693156950984726,1.2816600539484677,3.2189629003415874,2.226488339352064
1949,0.29951795070312515,1.0444114903255226,3.5711021289830853,-2.7121667943611136,2.2028647756506192,1.3439294410286478,3.5711021289830853,2.1538615252441518
1950,0.0904616831778448,1.1640406946145663,4.457559975990597,-2.500534954142752,3.211527399640256,1.2545023777924111,4.457559975990597,2.07533875424446
1951,-0.12880547474747997,1.1522784463421332,2.086012882396757,-2.2970990435122216,0.8123868104791887,1.0234729715946531,2.086012882396757,1.9906222064986157
1952,-0.33353367496862313,1.0104524129111347,2.9569686268766704,-2.102410512843029,1.5314768519761532,0.6769187379425117,2.9569686268766704,1.902102724453556
1953,-0.5006141587181306,0.7545712516045561,2.535746075741105,-1.9166784986215104,0.87302467000602,0.25395709288642543,2.535746075741105,1.8121077627231297
1954,-0.6111876648412273,0.4135176274552737,7.595163519435577,-1.7399889602984029,5.65750452175122,-0.19767003738595362,7.595163519435577,1.7222768695859492
1955,-0.6527731747175637,0.025788073518923427,2.7133132086003253,-1.5722231247043206,0.5141049826973643,-0.6269851011986403,2.7133132086003253,1.6336308725835302
1956,-0.6206767110889206,-0.3648523171726223,2.3467800533721834,-1.4132627857816968,-0.052011760671056395,-0.985529028261543,2.3467800533721834,1.5456319960670273
1957,-0.518521172190528,-0.7143098899905932,2.962885921093167,-1.2630967254909151,0.4669581334211308,-1.2328310621811212,2.962885921093167,1.4576447825718097
1958,-0.3578373959949401,-0.9831395135804062,2.963011913131068,-1.121733829267335,0.5003011742883867,-1.3409769095753463,2.963011913131068,1.369588925917501
1959,-0.15676261331812286,-1.140996961233805,0.5811733039929317,-0.9891789403074149,-1.705765210866411,-1.2977595745519277,0.5811733039929317,1.2820494412244365
1960,0.062006797705018074,-1.1700640248410676,1.8182303655202603,-0.8653239410224476,-0.15515080263823688,-1.1080572271360496,1.8182303655202603,1.1982092711227343
