time,NearestPointAverage2,PressureDifference,NearestPointAverage2_trend,NearestPointAverage2_dt,NearestPointAverage2_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1919,2.9753358383637507,-0.25281343274857876,2.7899746216434456,0.18536121672030514,0.6323445112796601,-0.4921821722713051,0.23936873952272636,0.422580646069107
1920,2.120333266751856,-0.5539166598456364,2.7951381472403596,-0.6748048804885034,0.5715708421940717,-0.4825479075693824,-0.07136875227625405,0.42399957792575005
1921,3.5924448245490646,0.6872620790553399,2.800237506073198,0.7922073184758665,0.4770102641015716,-0.47312481135859114,1.160386890413931,0.4092787625436954
1922,1.9626887515855136,0.2526133397051823,2.805272378796153,-0.8425836272106395,0.35619145308506683,-0.46390713961437896,0.7165204793195612,0.3801354886668787
1923,4.501959019656035,0.6621420267098072,2.8102424460634126,1.6917165735926227,0.2249753782614,-0.45488914831220273,1.1170311750220099,0.3449254577088049
1924,1.5854018508547687,-1.014523512213061,2.815147388529166,-1.229745537674397,0.10946105040150196,-0.4460650934275163,-0.5684584187855446,0.3075792196327444
1925,4.058318309792551,0.8415305461029914,2.819986886847601,1.2383314229449498,0.01838958688448711,-0.43742923093577624,1.2789597770387675,0.2644121332371577
1926,1.6779708666145041,-0.5652359208679099,2.8247606216729104,-1.1467897550584063,-0.04813889902674293,-0.4289758168124306,-0.13626010405547928,0.2209546218328154
1927,3.3665430568215156,-0.49474086928976224,2.8294682736592818,0.5370747831622338,-0.09273114389368656,-0.420699107032936,-0.07404176225682624,0.17681523572094068
1928,3.174711120547219,-0.04536620670596042,2.8341095234609046,0.34060159708631454,-0.12435160094437954,-0.41259335757274623,0.3672271508667858,0.1279467619182327
1929,1.5068186649562805,-0.9210307697311311,2.8386840517319665,-1.331865386775686,-0.15655728446600942,-0.40465282440731776,-0.5163779453238133,0.07033497197244676
1930,2.55544594852961,-0.6608238150294921,2.8431915391266602,-0.28774559059705007,-0.18745719370524494,-0.396871763512099,-0.26395205151739304,0.011412165274410328
1931,2.940121311492827,-0.45046514444499147,2.8476316662991734,0.09248964519365366,-0.21423611552739058,-0.38924443086254645,-0.06122071358244502,-0.04474118995387701
1932,3.1664898409264723,0.4049281458361073,2.852004113903696,0.31448572702277655,-0.23643333409951836,-0.3817650824341139,0.7866932282702213,-0.1033800317889165
1933,-0.016797472290700263,-1.9210983649529954,2.856308562594415,-2.873106034885115,-0.25642770451881786,-0.37442797420225743,-1.546670390750738,-0.1711621773192861
1934,2.867995182735749,0.34797811381778204,2.8605446930255227,0.007450489710226105,-0.2813575115990803,-0.367227362142426,0.715205475960208,-0.24773386840092576
1935,3.6698385139764675,0.015093884619771751,2.864712185851208,0.8051263281252594,-0.2936737916026337,-0.3601575022300759,0.37525138684984766,-0.3164346301363902
1936,2.383914333234113,-0.7488473953347741,2.86881072172566,-0.4848963884915469,-0.2798158077353594,-0.35321265044066086,-0.3956347448941132,-0.3685451427268903
1937,1.5587002877055844,-2.27732857000939,2.872839981303066,-1.3141396935974814,-0.2336478078745403,-0.3463870627496369,-1.9309415072597533,-0.4036482370041883
1938,4.167196892054653,0.9300819957925327,2.8767996452376186,1.2903972468170344,-0.16913856978262531,-0.33967499513245325,1.269756990924986,-0.43259987736875455
1939,1.686100263139851,-1.2825940881538416,2.8806893941835057,-1.1945891310436547,-0.11115879630717256,-0.33307070356456603,-0.9495233845892755,-0.46499567517110324
1940,2.9160127352565923,-1.2830838638711324,2.884508908794917,0.03150382646167538,-0.07062354265052176,-0.3265684440214289,-0.9565154198497035,-0.49158802562284326
1941,2.1069959912303964,-1.721563737721042,2.8882578697260404,-0.781261878495644,-0.04811542551145271,-0.3201624724784979,-1.401401265242544,-0.49831180712359746
1942,1.453183328865942,-1.6362665755754706,2.8919359576310675,-1.4387526287651256,-0.04025993721279182,-0.3138470449112224,-1.322419530664248,-0.48016949617014115
1943,4.7302530449808105,1.150611675439702,2.895542853164187,1.8347101918166233,-0.046522142350703836,-0.3076164172950584,1.4582280927347604,-0.44038142918225803
1944,5.249753120748068,-0.1901765604570583,2.8990782369795878,2.35067488376848,-0.054541380385150766,-0.30146484560545966,0.11128828514840136,-0.37454962261108077
1945,3.5790046662271404,-0.46782497264741846,2.9025417897314583,0.6764628764956822,-0.06127042324075897,-0.295386585817882,-0.17243838682953644,-0.2918772172553903
1946,3.2561557881794343,-1.2206429018665754,2.90593319207399,0.35022259610544415,-0.07162479304375395,-0.2893758939077751,-0.9312670079588004,-0.20757869859085704
1947,0.6376879531952426,-1.601949623649336,2.909252124661372,-2.271564171466129,-0.0928209063488487,-0.2834270258505948,-1.3185225977987411,-0.13147091867235497
1948,2.5481905574317674,0.7548728958536239,2.9124982681477922,-0.36430771071602486,-0.131872060822071,-0.27753423762179485,1.0324071334754188,-0.06464426609237177
1949,2.8665159396507995,0.652128834266975,2.91567130318744,-0.04915536353664063,-0.1972235236677706,-0.271691785196831,0.923820619463806,-0.012454306251120505
1950,3.547618175515798,0.13407875908300315,2.9187709104345068,0.6288472650812911,-0.28490047450261147,-0.2658939245511531,0.3999726836341563,0.018912758169145193
1951,1.612799627896686,-0.357682741919357,2.9217967705431804,-1.3089971426464944,-0.39266287616909407,-0.26013491166021685,-0.09754783025914016,0.027555356545370016
1952,2.3705629134588264,0.040472899635626246,2.9247485641676505,-0.5541856507088241,-0.503782799030925,-0.2544090024994762,0.2948819021351024,0.019074373508232816
1953,2.016421886736159,-0.37941161289812136,2.927625971962106,-0.9112040852259469,-0.5863181730572169,-0.24871045304438652,-0.13070115985373484,0.003681233465827714
1954,6.090326238946678,-0.11631084014263696,2.930428674580737,3.1598975643659406,-0.6318676266295407,-0.24303351927039799,0.12672267912776103,-0.020399092951543234
1955,2.2120638624117315,-0.3599830647416952,2.933156352677733,-0.7210924902660016,-0.6598254004438884,-0.2373724571529663,-0.12261060758872894,-0.057031205174154394
1956,1.8965673255752244,-0.7421714420113075,2.9358086869072832,-1.0392413613320588,-0.6899359706116689,-0.2317215226675452,-0.5104499193437623,-0.0969530791788873
1957,2.3877532877203915,0.4149233365194746,2.9383853579235755,-0.5506320702031839,-0.7192306639305465,-0.22607497178959024,0.6409983083090649,-0.12872716991419475
1958,2.3767269683868237,-0.7058630601869843,2.9408860463808018,-0.564159077993978,-0.7269960969875754,-0.22042706049455155,-0.4854359996924328,-0.14922737229652147
1959,0.43505583312547524,-1.1926351285889425,2.94331043293315,-2.5082545998076746,-0.7043633413583463,-0.21477204475788475,-0.9778630838310578,-0.15988588854257937
1960,1.423036940007839,-2.4501881366646012,2.94565819823481,-1.5226212582269707,-0.6628263822842889,-0.20910418055504362,-2.2410839561095575,-0.17004930228261467
1961,3.843591593511445,1.1628846418104615,2.94792902293997,0.8956625705714747,-0.6191252923928924,-0.20341772386148388,1.3663023656719453,-0.1865008576547199
1962,3.4375319119542906,0.24628699440568325,2.950122587702821,0.48740932425146966,-0.5694566067678071,-0.1977069306526554,0.4439939250583387,-0.20429799047177005
1963,0.8765990158677768,-1.4879188215813595,2.952238573177552,-2.075639557309775,-0.5257622639419935,-0.19196605690401397,-1.2959527646773454,-0.21996428990049458
1964,1.0404192547731066,-0.022996570912191677,2.9542766600183517,-1.913857405245245,-0.49802959718464085,-0.18618935859101324,0.16319278767882156,-0.2338751325938435
1965,3.405112504301461,0.014710363989648517,2.9562365288794097,0.44887597542205127,-0.47413335047324007,-0.18037109168910712,0.19508145567875562,-0.23926044350853518
1966,4.023931253359556,-0.8072986569404594,2.958117860414915,1.0658133929446407,-0.44253810961059536,-0.17450551217375124,-0.6327931447667082,-0.2313554778255817
1967,6.248310801440245,1.5413795429992283,2.9599203352790586,3.2883904661611862,-0.41027990116644864,-0.16858687602039554,1.7099664190196238,-0.21063306137305557
1968,2.1076176346750333,-0.8495090407477107,2.961643634126028,-0.8540259994509949,-0.3919797604515775,-0.1626094392044957,-0.686899601543215,-0.19182647419437462
1969,1.191329597487652,-2.0977473613387443,2.963287437610014,-1.7719578401223617,-0.3859747828498237,-0.15656745770150546,-1.9411799036372388,-0.18107266588696297
1970,4.551848282247437,-0.25686812433163364,2.9648514263852044,1.5869968558622323,-0.3731054972386194,-0.15045518748688075,-0.10641293684475289,-0.175270768036874
1971,1.1604369747366008,-0.18229662626594773,2.96633528110579,-1.8058983063691894,-0.3450138777314375,-0.14426688453607117,-0.038029741729876554,-0.1685583610082589
1972,1.435700392586257,-1.5980535264725608,2.96773868242596,-1.532038289839703,-0.3169333615926397,-0.13799680482453264,-1.4600567216480282,-0.16388738208114903
1973,3.7158003722511577,1.155967473886968,2.969061310999903,0.7467390612512546,-0.2959240847956926,-0.13163920432771875,1.2876066782146869,-0.15687255405568926
1974,6.637268549356038,0.05979885123424887,2.970302847481809,3.6669657018742288,-0.26335756745497724,-0.12518833902108562,0.1849871902553345,-0.13066712356195745
1975,1.964402950717739,0.8703656560598853,2.971462972525867,-1.0070600218081283,-0.1934749678506422,-0.11863846488008256,0.9890041209399678,-0.0831177867635715
1976,1.6537978883440765,-1.447663172191069,2.9725413667862672,-1.3187434784421908,-0.09658285953769317,-0.1119838378801657,-1.3356793343109035,-0.02951208565221063
1977,3.1557748701688957,-0.11901074955848412,2.973537710917198,0.1822371592516978,0.0008250693664007369,-0.10521871399678862,-0.013792035561695504,0.011612934325842756
1978,3.834331129586683,-0.2333033149501121,2.974451685572849,0.859879444013834,0.08046146266466447,-0.09833734920540743,-0.13496596574470468,0.028306881471332732
1979,3.136747866956031,-0.02923336166279232,2.97528297140741,0.1614648955486211,0.1380494858973472,-0.09133399948147142,0.0621006378186791,0.021102700946426273
1980,3.0918896838085925,-0.7311882105076432,2.97603124907507,0.11585843473352231,0.18267733846509965,-0.08420292080043662,-0.6469852897072066,0.005928093840269316
1981,4.331889377399953,0.4014237894402388,2.9766961992300187,1.3551931781699347,0.2135244050280948,-0.0769383691377567,0.4783621585779955,0.003821446726011624
1982,2.5417031697617785,0.992142370352234,2.977277502526445,-0.4355743327646664,0.2476471702781602,-0.06953460046888804,1.061676970821122,0.030322847383502726
1983,5.51384432766248,2.3536202916626774,2.9777748396185384,2.5360694880439416,0.2861079259016747,-0.06198587076927947,2.4156061624319567,0.08785985614386713
1984,2.9817086219935347,-1.110638879629677,2.978187891160489,0.0035207308330456044,0.32228064862415823,-0.054286436014387096,-1.0563524436152898,0.16505975662533443
1985,3.001507197136947,-0.7976329812316826,2.9785163378064854,0.02299085933046152,0.3523140145143203,-0.0464305521796648,-0.7512024290520178,0.2414005939582044
1986,2.4779988406240996,0.34769559206489614,2.978759860210717,-0.5007610195866175,0.3822937135367479,-0.03841247524056901,0.38610806730546515,0.30607194493093776
1987,1.24666802663277,-1.2963116501574576,2.9789181390273733,-1.7322501123946032,0.411249714939054,-0.03022646117254818,-1.2660851889849094,0.36213263138287144
