time,nod1,nod2,trend,total,total_nodal,rate_slr
1865,-1.069715090064136,-0.0,-13.082547320961426,-14.152262411025562,-1.069715090064136,
1866,-1.0093428796419748,-0.023132117501523452,-12.831683677511261,-13.86415867465476,-1.0324749971434983,2.505237920059118
1867,-0.8350407802543284,-0.043653190102804544,-12.581499736949603,-13.460193707306736,-0.8786939703571329,2.496350459538794
1868,-0.5664831951493079,-0.05924689540233594,-12.332413585603502,-12.958143676155146,-0.6257300905516439,2.486266786801785
1869,-0.2339836446072628,-0.0681530891031011,-12.084246379589246,-12.38638311329961,-0.30213673371036387,2.4786014602941897
1870,0.124926882013893,-0.06936648184318048,-11.836693293544664,-11.781132893373952,0.05556040017071252,2.471919418181745
1871,0.4697362482823888,-0.06275011154265354,-11.589862495952897,-11.18287635921316,0.40698613673973527,2.4631067603832157
1872,0.7615239905920774,-0.04905080304062843,-11.344071941468021,-10.631598753916572,0.712473187551449,2.449241308401291
1873,0.9673544775006254,-0.029814870011099906,-11.100014234272638,-10.162474626783112,0.9375396074895255,2.4276333861237642
1874,1.0639945292906294,-0.0072135743298926535,-10.858545264243268,-9.801764309282532,1.0567809549607368,2.3987982111384287
1875,1.040535870298661,0.016201955779500676,-10.620254592044953,-9.563516765966792,1.0567378260781615,2.3647850630638256
1876,0.8996264038964485,0.03778868513127929,-10.385588251630503,-9.448173162602776,0.9374150890277279,2.3245924073964286
1877,0.657171329580801,0.05511000498942242,-10.155336110565667,-9.443054775995444,0.7122813345702235,2.275290728328887
1878,0.3405378386729656,0.06621076603056635,-9.930530105964726,-9.523781501261194,0.40674860470353197,2.2182104591978202
1879,-0.014533965845719346,0.06983796642712746,-9.711694018726103,-9.656390018144695,0.055304000581408115,2.1583675670670743
1880,-0.3679652444852131,0.06558218481519588,-9.498856592551311,-9.801239652221328,-0.3023830596700172,2.099297516015337
1881,-0.6798623326202587,0.05392379385731091,-9.291834515523036,-9.917773054285984,-0.6259385387629478,2.043206899069956
1882,-0.9150197501938828,0.03617873802996122,-9.09021521273732,-9.96905622490124,-0.8788410121639216,1.9922604410301403
