time,nod1,nod2,trend,total,total_nodal,rate_slr
1890,1.0663613742790508,0.0,-11.571926167626344,-10.505564793347293,1.0663613742790508,
1891,1.0061784397088933,0.321105023898469,-11.313419501864875,-9.986136038257513,1.3272834636073623,2.5838330414736177
1892,0.832422803307064,0.605965219149622,-11.05515955933162,-9.616771536874936,1.438388022456686,2.579914530909786
1893,0.5647071861435419,0.8224269033228042,-10.797436595682917,-9.41030250621657,1.387134089466346,2.5734869409762684
1894,0.23325007110749651,0.9460568970291843,-10.540462171136367,-9.361155202999687,1.1793069681366808,2.5651932764448215
1895,-0.12453521767253427,0.9629004265839585,-10.284397940393953,-9.446032731482529,0.8383652089114242,2.556092991285235
1896,-0.46826355533328134,0.8710562733916749,-10.02924357287932,-9.626450854820927,0.40279271805839356,2.547178958123446
1897,-0.7591364997062412,0.6808913745818032,-9.774962148769264,-9.853207273893702,-0.07824512512443804,2.5374632432436073
1898,-0.9643216774484432,0.4138706517815963,-9.521750924230599,-10.072201949897446,-0.5504510256668469,2.525351777869078
1899,-1.0606587483137413,0.10013415146456063,-9.269891793195448,-10.23041639004463,-0.9605245968491807,2.512181262325166
1900,-1.0372736357040655,-0.22490502209475077,-9.019314671765565,-10.281493329564382,-1.2621786577988163,2.500732198827249
1901,-0.8968059414205514,-0.5245579718921979,-8.769745353429999,-10.191109266742748,-1.4213639133127494,2.491003965871732
1902,-0.6551109997958035,-0.765001278763511,-8.521113878591219,-9.941226157150533,-1.4201122785593143,2.4811668126867303
1903,-0.33947020193905003,-0.9190948302584382,-8.273511990892652,-9.53207702309014,-1.2585650321974882,2.4700506251428855
1904,0.014488399702800157,-0.9694452692074703,-8.027103753562642,-8.982060623067312,-0.9549568695046702,2.4569835824814934
1905,0.3668116187579003,-0.9103692742789492,-7.782115274396354,-8.325672929917403,-0.5435576555210488,2.441970801126492
1906,0.6777308631684661,-0.7485350666279288,-7.538709593337344,-7.609513796796806,-0.0708042034594627,2.4256874919215177
1907,0.9121510272896318,-0.5022097323758646,-7.29697777601205,-6.887036481098283,0.4099412949137672,2.407593303288871
1908,1.0436118627674695,-0.19919731962847032,-7.057190932679569,-6.21277638954057,0.8444145431389992,2.3854705978234625
1909,1.0572746872360699,0.12629955203296994,-6.819883656447358,-5.6363094171783175,1.1835742392690398,2.3574670556259347
1910,0.9515973051679677,0.4375403227898188,-6.5856975215543825,-5.196559893596596,1.3891376279577865,2.3222837308295574
1911,0.7385080836701389,0.699393594611669,-6.355426910281446,-4.9175252319996385,1.4379016782818077,2.2793749324606694
1912,0.44205953436638645,0.8823025986485779,-6.129822535062249,-4.805460402047284,1.3243621330149642,2.229609388799898
1913,0.09571337872655572,0.9656214246345493,-5.909505032521467,-4.848170229160361,1.061334803361105,2.174414164180969
1914,-0.2614364540687477,0.9399454343789565,-5.694939702226055,-5.016430721915846,0.6785089803102088,2.11646300601374
1915,-0.5890765664465963,0.8081728132040532,-5.486212431318719,-5.267116184561262,0.21909624675745687,2.058405714469469
1916,-0.8502244796312092,0.5851774363825031,-5.283258559332161,-5.548305602580867,-0.2650470432487061,2.0024861128717886
1917,-1.0154030423464535,0.29612997587675177,-5.085715208744361,-5.804988275214063,-0.7192730664697018,1.9507205993164334
1918,-1.0659676733611232,-0.026343247024982697,-4.893114439468874,-5.985425359854981,-1.0923109203861059,1.9045242671735352
1919,-0.9962108743480627,-0.3458429677907437,-4.704810355309654,-6.0468641974484605,-1.3420538421388064,1.8647669905318898
1920,-0.8140064655188592,-0.6263055568596217,-4.520161041362496,-5.960473063740977,-1.4403120223784809,1.8299485155591722
1921,-0.5399208257380429,-0.8360737129556403,-4.338820652197819,-5.714815190891502,-1.3759945386936832,1.7980707170490229
