time,one,trend,total,rate_slr
1915,-5.905543792234806,2.0800844095920725,-3.825459382642734,1.275325879314928
1916,-5.905543792234806,2.2049615555229716,-3.700582236711835,1.2253644662392094
1917,-5.905543792234806,2.3251573028399144,-3.580386489394892,1.1820860005570188
1918,-5.905543792234806,2.4413787556343753,-3.464165036600431,1.145982858331689
1919,-5.905543792234806,2.554353874506252,-3.3511899177285542,1.117070332009087
1920,-5.905543792234806,2.6647928220361927,-3.2407509701986137,1.0946738293924074
1921,-5.905543792234806,2.7732886403847337,-3.1322551518500727,1.0779059647054212
1922,-5.905543792234806,2.880374014977277,-3.0251697772575294,1.0657100186946877
1923,-5.905543792234806,2.986430644123671,-2.919113148111135,1.0569836515299968
1924,-5.905543792234806,3.0917707452832763,-2.81377304695153,1.0509976214185102
1925,-5.905543792234806,3.1966301684073732,-2.708913623827433,1.0472094093527984
1926,-5.905543792234806,3.301212627153836,-2.6043311650809704,1.045791373362004
1927,-5.905543792234806,3.405788443079774,-2.4997553491550324,1.0472486317762164
1928,-5.905543792234806,3.5106623535090793,-2.394881438725727,1.0512156273038364
1929,-5.905543792234806,3.6160315685405413,-2.289512223694265,1.0567419299949088
1930,-5.905543792234806,3.722010739508061,-2.1835330527267454,1.0634774779799727
1931,-5.905543792234806,3.828727064136536,-2.0768167280982706,1.0715720732244405
1932,-5.905543792234806,3.936325154152949,-1.9692186380818573,1.0816547298957069
1933,-5.905543792234806,4.045058010115677,-1.8604857821191292,1.094866608124807
1934,-5.905543792234806,4.155298475777911,-1.7502453164568958,1.1102736264948376
1935,-5.905543792234806,4.267112735414645,-1.6384310568201617,1.1240818130299646
1936,-5.905543792234806,4.3801148383839035,-1.525428953850903,1.1342917035993505
1937,-5.905543792234806,4.493971076134515,-1.4115727161002916,1.1419536610179382
1938,-5.905543792234806,4.608505570587491,-1.2970382216473153,1.1491475579728894
1939,-5.905543792234806,4.723800587729093,-1.1817432045057137,1.159861761089993
1940,-5.905543792234806,4.84047792280549,-1.0650658694293167,1.176623350076702
1941,-5.905543792234806,4.959125257744433,-0.9464185344903733,1.1977601987268605
1942,-5.905543792234806,5.080029962550862,-0.8255138296839446,1.2209144399189897
1943,-5.905543792234806,5.203308145728231,-0.7022356465065753,1.2431177625912149
1944,-5.905543792234806,5.328653515069105,-0.5768902771657016,1.2622141116752905
1945,-5.905543792234806,5.455750968063289,-0.4497928241715172,1.2800727453434924
1946,-5.905543792234806,5.584668064137803,-0.32087572809700315,1.2988666957754047
1947,-5.905543792234806,5.71552430721837,-0.19001948501643628,1.3172485947677925
1948,-5.905543792234806,5.848117783091362,-0.057426009143444645,1.3329755614825922
1949,-5.905543792234806,5.982119419514889,0.07657562728008216,1.3449495247331011
1950,-5.905543792234806,6.117107688037982,0.21156389580317558,1.3526762881635124
1951,-5.905543792234806,6.252654677147591,0.34711088491278463,1.3578083575616295
1952,-5.905543792234806,6.388669359550308,0.4831255673155015,1.3629724317415892
1953,-5.905543792234806,6.525249163495909,0.6197053712611025,1.3691259867540673
1954,-5.905543792234806,6.662494556901121,0.756950764666315,1.376340328480401
1955,-5.905543792234806,6.800517229191989,0.8949734369571827,1.3856002280674273
1956,-5.905543792234806,6.939614602514607,1.0340708102798004,1.3985809790621184
1957,-5.905543792234806,7.080233425004413,1.1746896327696064,1.4148575983042022
1958,-5.905543792234806,7.222586122175447,1.3170423299406409,1.4319794773744654
1959,-5.905543792234806,7.366629320479306,1.4610855282444994,1.4479198519404335
1960,-5.905543792234806,7.512170092563534,1.6066263003287276,1.4610494586677936
1961,-5.905543792234806,7.658839212212865,1.7532954199780582,1.4712062470061937
1962,-5.905543792234806,7.806411341964773,1.9008675497299663,1.4803540811300575
