time,nod1,nod2,u2_mean,trend,total,total_nodal,total_wind,rate_slr
1890,1.3164254080419346,0.0,0.7958966693542195,-9.814201953320834,-7.70187987592468,1.3164254080419346,0.7958966693542195,
1891,1.2421294459885042,0.27422265782773325,2.266930814511572,-9.729266272655265,-5.945983354327455,1.5163521038162373,2.266930814511572,0.8486081307115168
1892,1.0276277394685083,0.5174923485436206,0.39525444259063436,-9.644480327178531,-7.704105796575767,1.545120088012129,0.39525444259063436,0.8465389661641787
1893,0.6971322347884382,0.7023499307488938,3.2093469793539793,-9.559958479422429,-4.951129334531117,1.3994821655373322,3.2093469793539793,0.8443504488432474
1894,0.287947714011202,0.80792954781558,1.1118120451540185,-9.475610237409882,-7.2679209304290815,1.095877261826782,1.1118120451540185,0.8436066573797518
1895,-0.15373899382936207,0.8223138678914023,1.7435485386419627,-9.391237147946478,-6.979113735242476,0.6685748740620402,1.7435485386419627,0.8462440925643921
1896,-0.5780723653063135,0.7438792564096179,3.0173704545728754,-9.306361418897003,-6.123184073220823,0.1658068911033045,3.0173704545728754,0.8541072114866299
1897,-0.9371556401890083,0.5814790443417008,2.3781512155501274,-9.220415705649152,-7.197941085946333,-0.3556765958473075,2.3781512155501274,0.8667314618556166
1898,-1.1904571830323551,0.3534442057323001,6.465377361591292,-9.13301512652588,-3.5046507422346425,-0.837012977300055,6.465377361591292,0.8828489941479134
1899,-1.309385504033438,0.08551424334805478,3.9466087654086546,-9.04384590681957,-6.321108402096298,-1.2238712606853832,3.9466087654086546,0.9031965915611018
1900,-1.2805165322647334,-0.19206816563894216,2.7067385378811752,-8.95237580821366,-7.7182219682361595,-1.4725846979036756,2.7067385378811752,0.9294778309384721
1901,-1.1071088618219596,-0.44797082116811354,1.559828774198955,-8.857950340631875,-8.853201249422993,-1.555079682990073,1.559828774198955,0.9613357295170477
1902,-0.8087359370101038,-0.6533086320395776,1.6816131044427909,-8.76010866231025,-8.54054012691714,-1.4620445690496813,1.6816131044427909,0.9969451239345872
1903,-0.4190766937782465,-0.7849040294956281,5.545484228138061,-8.658561315844958,-4.317057810980771,-1.2039807232738746,5.545484228138061,1.033159986487746
1904,0.017885960567099696,-0.8279031424455467,2.1563091888224157,-8.5534766650127,-7.207184658068732,-0.8100171818784471,2.1563091888224157,1.065583945056554
1905,0.45282973159484385,-0.7774524327480271,3.0370446110003857,-8.445444526833647,-5.733022616986444,-0.32462270115318326,3.0370446110003857,1.0928230049460463
1906,0.8366602069512786,-0.6392465398264007,4.068540252306157,-8.334912064023491,-4.0689581445924565,0.19741366712487796,4.068540252306157,1.1164948430335642
1907,1.1260524033022576,-0.42888549648668667,4.084783510786103,-8.222145558226934,-3.44019514062526,0.697166906815571,4.084783510786103,1.1367900243560047
1908,1.2883410871946652,-0.17011387040132844,2.5377836532170432,-8.10755405915229,-4.45154318914191,1.1182272167933367,2.5377836532170432,1.1519029137104342
1909,1.3052078733610741,0.10785941129306086,2.755027051895664,-7.991764975484847,-3.8236706389350488,1.413067284654135,2.755027051895664,1.1604914064315697
1910,1.174748918108818,0.3736580286584563,2.464784846942214,-7.875455777865977,-3.8622639841564883,1.5484069467672743,2.464784846942214,1.1620123131375681
1911,0.9116898162642209,0.597279880749379,3.663649528841857,-7.759362512857334,-2.5867432870018776,1.5089696970135997,3.663649528841857,1.156388155034147
1912,0.5457234451130948,0.7534835820140602,4.286276768273916,-7.644178146859147,-2.058694351458077,1.299207027127155,4.286276768273916,1.1443727843913587
1913,0.11815837171555893,0.8246375914766584,3.3274295933589517,-7.530487955979062,-3.2602623994278925,0.9427959631922174,3.3274295933589517,1.1270671939445087
1914,-0.3227438643463335,0.8027103783649946,2.391595508599506,-7.4187647080702455,-4.547202685452078,0.4799665140186611,2.391595508599506,1.1063833797049716
1915,-0.727216287139703,0.6901769836245415,5.080241898700277,-7.309211280038068,-2.2660086848529524,-0.03703930351516149,5.080241898700277,1.0840826633558542
