time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1864,1.7732815075373798,-4.957008360479842,2.8011858319278673,-1.0279043243904875,1.3562280215617288,-2.483734249005484,-2.4732741114743577,0.1998931133393384
1865,1.898282645409193,-2.2343020257290274,2.8153970361640432,-0.9171143907548502,1.4105265778125404,-2.4344076977376945,0.20010567200866713,0.21781349395488553
1866,7.59148887257132,-1.096735506606569,2.8296127379962694,4.761876134575051,1.4213719769349382,-2.385945080788831,1.2892095741822622,0.23937078300274597
1867,2.491304485329479,-2.8233241112653378,2.8438318850570514,-0.35252739972757263,1.3694612099296701,-2.33833698333139,-0.4849871279339477,0.257253488641946
1868,7.141221507743993,-0.5034854776977749,2.8580534249788916,4.283168082765101,1.2611945099510398,-2.2915739905378807,1.7880885128401058,0.265098793414082
1869,6.58313027846343,-0.3351169985866169,2.8722763053943052,3.7108539730691246,1.1386796289613947,-2.245646687580768,1.9105296889941512,0.2612562415068214
1870,1.3017455430108695,-3.61334298151703,2.886499473935793,-1.5847539309249234,1.0209635416321554,-2.200545659632562,-1.4127973218844683,0.23904934832172878
1871,2.578420457329278,-2.6034532164736333,2.9007218782358617,-0.32230142090658376,0.9155235522543077,-2.1562614918657568,-0.4471917246078765,0.20063038775452693
1872,4.530728001939111,-2.2451483952246405,2.914942465927013,1.615785536012098,0.8084348306850186,-2.1127847694528636,-0.13236362577177685,0.1583318125872295
1873,4.100727742366258,-0.5656112700800797,2.9291601846417614,1.1715675577244968,0.6837159751920904,-2.0701060775663476,1.5044948074862678,0.11786036778909562
1874,4.946080575695305,-0.5240543330078072,2.9433739820126092,2.0027065936826958,0.5397608510680962,-2.0282160013787185,1.5041616683709114,0.0848246915788306
1875,0.010791847498466772,-4.3191597727897575,2.9575828056720623,-2.9467909581735956,0.4118753328836929,-1.987105126062471,-2.3320546467272862,0.0724505646458219
1876,1.2603289864177172,-3.751901783938737,2.971785603252622,-1.711456616834905,0.3273300789696082,-1.9467640367901142,-1.805137747148623,0.08111466234666101
1877,5.265988907690821,-1.8597811685072938,2.985981322386804,2.280007585304017,0.2791288339193415,-1.9071833187341158,0.04740215022682204,0.10058595987501394
1878,3.9963070915442613,-1.2203627115481785,3.0001689107071097,0.9961381808371517,0.2649438753289042,-1.8683535570669842,0.6479908455188057,0.1257540485145091
1879,1.71112418465557,-2.388274090065573,3.0143473158460448,-1.3032231311904747,0.2528650206989601,-1.8302653369612152,-0.5580087531043576,0.14625268910385497
1880,3.6014826845085968,-0.05393200518242989,3.028515485436116,0.572967199072481,0.2123952539242168,-1.792909243589303,1.7389772384068731,0.15103511920413062
1881,1.3017153700776067,-3.347446374063134,3.0426723671098244,-1.7409569970322176,0.14970264536033928,-1.7562758621237553,-1.5911705119393786,0.15081483963890435
1882,4.085150174590995,0.08570608236190648,3.0568169084996857,1.028333266091309,0.07132104797964912,-1.7203557777370422,1.8060618600989486,0.15921594395671754
1883,4.957565428154669,-0.8013146532392201,3.070948057238201,1.886617370916468,-0.025875099436586703,-1.6851395756016716,0.8838249223624515,0.1780761103460481
1884,4.364347039740726,-1.2675033881800326,3.0850647609578767,1.279282278782849,-0.1518257269170872,-1.6506178408901382,0.3831144527101056,0.18635746561019825
1885,2.3913173264814076,-1.5286725484032526,3.099165967291214,-0.7078486408098064,-0.3066552258529369,-1.6167811587749483,0.0881086103716957,0.16704817125340385
1886,3.774951044941356,-1.973543172246744,3.1132506238707287,0.6617004210706274,-0.4727183945731207,-1.5836201144285744,-0.3899230578181696,0.123604829114995
1887,2.0854539161549432,-1.1403528970945351,3.127317678328922,-1.0418637621739788,-0.6345779132173252,-1.551125293023523,0.41077239592898795,0.060615963202536795
1888,1.7153687678299383,-1.968726527898292,3.1413660782983004,-1.425997310468362,-0.795905424393236,-1.5192872797322892,-0.4494392481660028,-0.016206878548472994
1889,2.046369395477895,-1.9706888644846794,3.155394771411365,-1.1090253759334696,-0.9547097960006147,-1.4880966597273777,-0.4825922047573017,-0.09790057884366653
1890,0.6154917315364877,-1.1500753829089547,3.169402705300631,-2.553910973764143,-1.0851998516038155,-1.4575440181812636,0.30746863527230883,-0.16648058026876386
1891,2.1513256737417743,-1.1333955219247942,3.1833888275986,-1.032063153856826,-1.1658266581252175,-1.4276199402664518,0.2942244183416576,-0.21417044881634084
1892,0.36682401003287063,-2.4328191305763784,3.197352085937779,-2.8305280759049083,-1.1826760375510001,-1.398315011155438,-1.0345041194209403,-0.23810887151366505
1893,2.1443313408718887,-1.5997180525418153,3.2112914279506684,-1.0669600870787797,-1.1515417809539172,-1.3696198160207262,-0.23009823652108907,-0.2549377948275666
1894,1.1747090825948054,-1.2470504891228877,3.2252058012697837,-2.050496718674978,-1.0916259620433477,-1.3415249400347924,0.09447445091190465,-0.2778657759550327
1895,1.5217449651463661,-3.2230520739102646,3.239094153527627,-1.717349188381261,-1.004298177235399,-1.3140209683701412,-1.9090311055401235,-0.3027396746223351
1896,2.8593462084043697,-1.4209135106758513,3.2529554323567043,-0.39360922395233455,-0.8947555558929641,-1.2870984861992678,-0.13381502447658344,-0.3228430354650644
1897,2.293038295197961,-1.6152918692683642,3.2667885853895164,-0.9737502901915556,-0.7719046598669508,-1.260748078694676,-0.3545437905736881,-0.3243478295162161
1898,5.446337622930988,-0.4315034038248413,3.280592560258579,2.1657450626724093,-0.6382633316606454,-1.234960331028843,0.8034569272040017,-0.29935238922720864
1899,3.450185102196438,-1.2124241680852437,3.294366304596394,0.1558187976000438,-0.4998640382538758,-1.2097258283742731,-0.0026983397109705543,-0.2523701197087489
1900,3.096239849433615,-1.5247032766717854,3.3081087660354673,-0.21186891660185214,-0.37462161936170935,-1.1850351559034613,-0.3396681207683241,-0.19558652506054397
1901,1.7751849488976252,-2.5157189316389896,3.3218188922083,-1.5466339433106748,-0.2753732024267743,-1.16087889878891,-1.3548400328500796,-0.14651273114941368
1902,2.079201868310769,-2.664107256416083,3.335495630747408,-1.256293762436639,-0.21266002034247714,-1.1372476422030986,-1.5268596142129844,-0.11205164649756626
1903,5.53177124168767,-0.04813419254078451,3.349137929285293,2.182633312402377,-0.18208447532208868,-1.1141319713185305,1.065997778777746,-0.08630604029935046
1904,2.1033412952816586,-1.4287628570214002,3.36274473545446,-1.2594034401728016,-0.16951415593294689,-1.0915224713077003,-0.33724038571369985,-0.06756265594527659
